,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
0,Amazonas,OOS,Colombia & GT,Colombia,-0.04061502220481117,False,8
1,Amazonas,InSample,Colombia & GT,Colombia,0.445765736709026,False,8
2,Anzoategui,OOS,Colombia Border & GT,Colombia,-3.061567946339154,False,8
3,Anzoategui,InSample,Colombia Border & GT,Colombia,0.1932696511735198,False,8
4,Apure,OOS,Colombia & GT,Colombia,-0.5054868257222096,False,8
5,Apure,InSample,Colombia & GT,Colombia,0.35557681116321194,False,8
6,Aragua,OOS,Colombia & GT by State,Colombia,-0.0379300853796718,False,8
7,Aragua,InSample,Colombia & GT by State,Colombia,0.2056278522326932,False,8
8,Barinas,OOS,Colombia & GT,Colombia,0.15737044469123485,False,8
9,Barinas,InSample,Colombia & GT,Colombia,0.35600882123407074,False,8
10,Bolivar,OOS,Colombia & GT,Colombia,0.013038987844897765,False,8
11,Bolivar,InSample,Colombia & GT,Colombia,0.16240894248844895,False,8
12,Carabobo,OOS,Colombia & GT,Colombia,-0.19636644451543184,False,8
13,Carabobo,InSample,Colombia & GT,Colombia,0.43923616449073904,False,8
14,Cojedes,OOS,Colombia & GT by Symptom,Colombia,-0.5308320829649393,False,8
15,Cojedes,InSample,Colombia & GT by Symptom,Colombia,0.16322552444718186,False,8
16,Delta Amacuro,OOS,Colombia & GT,Colombia,0.24024183023299395,False,8
17,Delta Amacuro,InSample,Colombia & GT,Colombia,0.2989917973993783,False,8
18,Distrito Federal,OOS,Colombia & GT,Colombia,0.0803265444033574,False,8
19,Distrito Federal,InSample,Colombia & GT,Colombia,0.5157779709224992,False,8
20,Falcon,OOS,Colombia Border & GT,Colombia,-0.17717162949551502,False,8
21,Falcon,InSample,Colombia Border & GT,Colombia,0.1964462816982666,False,8
22,Guarico,OOS,Colombia & GT by State,Colombia,0.08236380352553319,False,8
23,Guarico,InSample,Colombia & GT by State,Colombia,0.2054628064333961,False,8
24,Lara,OOS,Colombia & GT,Colombia,0.04540021946482042,False,8
