,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
69,Lara,InSample,Colombia & GT,Colombia Border & GT,0.732341211785122,False,48
70,Merida,OOS,Colombia & GT,Colombia Border & GT,-0.2335335205571889,False,48
71,Merida,InSample,Colombia & GT,Colombia Border & GT,0.6280641410508876,False,48
72,Miranda,OOS,Colombia & GT,Colombia Border & GT,0.2882120658921997,False,48
73,Miranda,InSample,Colombia & GT,Colombia Border & GT,0.8429463195767917,False,48
74,Monagas,OOS,Colombia & GT,Colombia Border & GT,-0.06911895444773243,False,48
75,Monagas,InSample,Colombia & GT,Colombia Border & GT,0.5054995847120745,False,48
76,Nueva Esparta,OOS,Colombia & GT,Colombia Border & GT,0.12758203677521807,False,48
77,Nueva Esparta,InSample,Colombia & GT,Colombia Border & GT,0.5695052940119809,False,48
78,Portuguesa,OOS,Colombia & GT,Colombia Border & GT,-0.2900221050846812,False,48
79,Portuguesa,InSample,Colombia & GT,Colombia Border & GT,0.3152435114778074,False,48
80,Sucre,OOS,Colombia & GT,Colombia Border & GT,0.03221188117622609,False,48
81,Sucre,InSample,Colombia & GT,Colombia Border & GT,0.579621209205994,False,48
82,Tachira,OOS,Colombia & GT,Colombia Border & GT,0.06475092940257265,False,48
83,Tachira,InSample,Colombia & GT,Colombia Border & GT,0.732457400459836,False,48
84,Total,OOS,Colombia & GT,Colombia Border & GT,0.3117992658672287,False,48
85,Total,InSample,Colombia & GT,Colombia Border & GT,0.7128984662274274,False,48
86,Trujillo,OOS,Colombia & GT,Colombia Border & GT,0.0747275294028803,False,48
87,Trujillo,InSample,Colombia & GT,Colombia Border & GT,0.5836667348592907,False,48
88,Amazonas,OOS,Colombia & GT,Colombia & GT,-0.25074614381157856,True,48
89,Amazonas,InSample,Colombia & GT,Colombia & GT,0.480607176838,True,48
90,Anzoategui,OOS,Colombia & GT,Colombia & GT,-3.8445343847218973,True,48
91,Anzoategui,InSample,Colombia & GT,Colombia & GT,0.8448937632897977,True,48
92,Apure,OOS,Colombia & GT,Colombia & GT,-0.5371157513657285,True,48
93,Apure,InSample,Colombia & GT,Colombia & GT,0.6162878529805075,True,48
94,Aragua,OOS,Colombia & GT,Colombia & GT,-2.5637314311731356,True,48
95,Aragua,InSample,Colombia & GT,Colombia & GT,0.7912931488393812,True,48
96,Barinas,OOS,Colombia & GT,Colombia & GT,0.04433331295380005,True,48
97,Barinas,InSample,Colombia & GT,Colombia & GT,0.5853243730733744,True,48
98,Bolivar,OOS,Colombia & GT,Colombia & GT,0.1285285612316841,True,48
99,Bolivar,InSample,Colombia & GT,Colombia & GT,0.45554622249770904,True,48
100,Carabobo,OOS,Colombia & GT,Colombia & GT,-0.0002462072041600205,True,48
101,Carabobo,InSample,Colombia & GT,Colombia & GT,0.8037344647384299,True,48
102,Cojedes,OOS,Colombia & GT,Colombia & GT,-0.2660592163736668,True,48
103,Cojedes,InSample,Colombia & GT,Colombia & GT,0.6581190239085959,True,48
104,Delta Amacuro,OOS,Colombia & GT,Colombia & GT,-0.019473987740113767,True,48
105,Delta Amacuro,InSample,Colombia & GT,Colombia & GT,0.6245317942905768,True,48
106,Distrito Federal,OOS,Colombia & GT,Colombia & GT,-0.012133496756836282,True,48
107,Distrito Federal,InSample,Colombia & GT,Colombia & GT,0.9058316724123238,True,48
108,Falcon,OOS,Colombia & GT,Colombia & GT,-4.880556220766892,True,48
109,Falcon,InSample,Colombia & GT,Colombia & GT,0.7002687920848483,True,48
110,Guarico,OOS,Colombia & GT,Colombia & GT,-1.2276846488990505,True,48
111,Guarico,InSample,Colombia & GT,Colombia & GT,0.7755791484636215,True,48
112,Lara,OOS,Colombia & GT,Colombia & GT,0.14494069937848966,True,48
113,Lara,InSample,Colombia & GT,Colombia & GT,0.8579699257814529,True,48
114,Merida,OOS,Colombia & GT,Colombia & GT,0.1145755882361882,True,48
115,Merida,InSample,Colombia & GT,Colombia & GT,0.8807640824753923,True,48
116,Miranda,OOS,Colombia & GT,Colombia & GT,-0.2103588404236696,True,48
117,Miranda,InSample,Colombia & GT,Colombia & GT,0.9118175175562272,True,48
118,Monagas,OOS,Colombia & GT,Colombia & GT,-1.3181785556184784,True,48
119,Monagas,InSample,Colombia & GT,Colombia & GT,0.7291930187622194,True,48
120,Nueva Esparta,OOS,Colombia & GT,Colombia & GT,-0.19179980556028875,True,48
