year/week,Dengue-AmazonasGT-VE,Dengue-AnzoateguiGT-VE,Dengue-ApureGT-VE,Dengue-AraguaGT-VE,Dengue-BarinasGT-VE,Dengue-BolívarGT-VE,Dengue-CapitalDistrictGT-VE,Dengue-CaraboboGT-VE,Dengue-CojedesGT-VE,Dengue-DeltaAmacuroGT-VE,Dengue-FalcónGT-VE,Dengue-GuáricoGT-VE,Dengue-LaraGT-VE,Dengue-MéridaGT-VE,Dengue-MirandaGT-VE,Dengue-MonagasGT-VE,Dengue-NuevaEspartaGT-VE,Dengue-PortuguesaGT-VE,Dengue-SucreGT-VE,Dengue-TáchiraGT-VE,Dengue-TrujilloGT-VE,Dengue-VargasGT-VE,Dengue-YaracuyGT-VE,Dengue-ZuliaGT-VE,DolorCabeza-AraguaGT-VE,DolorCabeza-BolívarGT-VE,DolorCabeza-CapitalDistrictGT-VE,DolorCabeza-CaraboboGT-VE,DolorCabeza-LaraGT-VE,DolorCabeza-MirandaGT-VE,DolorCabeza-ZuliaGT-VE,DolorGarganta-CapitalDistrictGT-VE,DolorGarganta-ZuliaGT-VE,DoloresArticularesGT-VE,DoloresMusculares-CapitalDistrictGT-VE,Fiebre-AnzoateguiGT-VE,Fiebre-ApureGT-VE,Fiebre-AraguaGT-VE,Fiebre-BarinasGT-VE,Fiebre-BolívarGT-VE,Fiebre-CapitalDistrictGT-VE,Fiebre-CaraboboGT-VE,Fiebre-CojedesGT-VE,Fiebre-FalcónGT-VE,Fiebre-GuáricoGT-VE,Fiebre-LaraGT-VE,Fiebre-MéridaGT-VE,Fiebre-MirandaGT-VE,Fiebre-MonagasGT-VE,Fiebre-NuevaEspartaGT-VE,Fiebre-PortuguesaGT-VE,Fiebre-SucreGT-VE,Fiebre-TáchiraGT-VE,Fiebre-TrujilloGT-VE,Fiebre-VargasGT-VE,Fiebre-YaracuyGT-VE,Fiebre-ZuliaGT-VE,Nausea-AraguaGT-VE,Nausea-BolívarGT-VE,Nausea-CapitalDistrictGT-VE,Nausea-CaraboboGT-VE,Nausea-LaraGT-VE,Nausea-ZuliaGT-VE,Vomito-AnzoateguiGT-VE,Vomito-AraguaGT-VE,Vomito-BarinasGT-VE,Vomito-BolívarGT-VE,Vomito-CapitalDistrictGT-VE,Vomito-CaraboboGT-VE,Vomito-FalcónGT-VE,Vomito-GuáricoGT-VE,Vomito-LaraGT-VE,Vomito-MéridaGT-VE,Vomito-MirandaGT-VE,Vomito-MonagasGT-VE,Vomito-NuevaEspartaGT-VE,Vomito-PortuguesaGT-VE,Vomito-SucreGT-VE,Vomito-TáchiraGT-VE,Vomito-TrujilloGT-VE,Vomito-VargasGT-VE,Vomito-YaracuyGT-VE,Vomito-ZuliaGT-VE
1/13/2008,0.00010896865,11.78119921,0,13.22637384,6.072256502,6.633746661,14.93008767,22.00996979,0,3.29E-05,3.504840905,10.71853311,9.367370861,2.896177493,0.3271294286,8.700543752,0,6.934962005,0.1381747702,8.183015924,11.84873858,0,0,13.62131586,0.01404614934,0,5.386851242,0.06453153105,1.199343451,0.001897216209,18.53861876,5.280184501,0.006098758411,2.681280562,1.672409364,0,0.0006363245477,0.003153967265,0.02105911074,0,4.214963439,0,0.000206774285,7.070591146,0.2041013316,2.175742188,8.438383054,21.4795669,0.2141197066,0.01623435582,0,0,11.25968564,0.2234055412,0,0,9.350792046,2.94E-05,0,0.9218810795,3.68E-05,2.325464731,9.36E-05,0.009104470713,0,0.0001209820856,0,2.645566493,0,0,0,0.8338946864,0.005137383227,0,0,0.1451142975,0.001368971841,5.48E-05,0.0009322908337,0.09781814015,0,0,0
1/20/2008,0.0001082607186,11.68091978,0,14.08142862,6.486545803,6.751208914,17.6132523,22.74268814,0,3.25E-05,3.201276835,11.35866466,11.32089314,3.525231276,0,11.03429545,0,6.782734358,0,8.297790122,12.31178196,0,0,15.83267437,0.01397789862,0,5.443589337,0,1.167388519,0.002044894263,18.68648944,4.983281497,0.007157604911,2.663250304,1.961559867,0.1044032265,0.0006328681318,0,0.01492796386,0,4.538928236,0,0.0002050702155,7.605375513,0.1805675895,2.055300856,8.442377155,19.82016516,0,0.009195613112,0,0,11.70396692,0,0,0,8.995378876,2.77E-05,0,0.924865763,3.68E-05,2.789819281,9.11E-05,0.008497987675,0,0.0001130544554,0,2.445951648,0,0,0,0.8252583044,0.005529388802,0,0,0,0.001370453327,5.00E-05,0.0008897697554,0.1054587394,0,0,0
1/27/2008,0.0001075238637,11.4214628,0,15.12196595,6.840357611,6.789250861,20.15654596,23.29715054,0,3.21E-05,2.858399764,12.24811487,12.86985265,4.830796873,0,12.86830152,0,6.630932459,0,8.499799782,12.62394226,0,0,18.90130706,0.01388862065,0,5.100802308,0,1.129936828,0.002196959984,18.8383056,4.663211543,0.008013546808,2.648219078,2.143455308,3.596479527,0.0006292516025,0,0.00695467771,0,4.795905609,0,0.0002033065236,6.853389024,0.1583550514,1.96372805,8.448333476,16.0955123,0,0.003121647232,0,0,12.23198736,0,0,0,9.392823533,2.59E-05,0,0.9285687697,3.67E-05,3.16875127,8.85E-05,0.007903068146,0,0.0001049927945,0,2.818940407,0,0.008636492721,0,0.8214232156,0.005932995475,0,0,0,0.001370837393,4.52E-05,0.0008423433159,0.113326096,0,0,0
2/3/2008,0.0001067580854,11.00282826,0,16.34798583,7.133691927,6.747872501,22.54761645,23.66536995,0,3.16E-05,2.476209691,13.3646602,14.0142494,6.787883787,0,14.20256196,0,6.479556307,0,8.789044904,12.78521951,0,0,22.77799435,0.01377831544,0,4.369259907,0,1.086988378,0.002353413373,18.99406726,4.319974639,0.008666584103,2.636186886,2.218095684,8.5145301,0.0006254749599,0,0,0,4.985895557,0,0.0002014832092,4.840715508,0.1374637173,1.901023772,8.456252019,10.35791471,0,0,0,0,12.83561348,0,0,0,10.51531906,2.41E-05,0,0.9329900996,3.65E-05,3.462260698,8.57E-05,0.007319712127,0,9.68E-05,0,3.751770614,0,0.0361220598,0,0.8223894198,0.006348203247,0,0,0,0.001370124037,4.03E-05,0.0007900115143,0.1214202097,0,0,0
2/10/2008,0.0001059633837,10.42501618,0,17.75948825,7.36654875,6.627073836,24.37838358,23.58347859,0,3.11E-05,2.054706616,13.97410132,14.75408339,8.570880069,0,15.03707677,0.01591769077,6.328605903,0,9.165525489,12.79561368,0,0,25.83666701,0.01364698299,0,3.604762768,0,1.038543169,0.002514254429,19.15377442,3.953570784,0.009116716794,2.627153728,2.185480997,12.96345178,0.0006215382039,0,0,0,5.108898082,0,0.0001996002724,2.429087422,0.1178935871,1.867188021,8.466132782,4.335420319,0,0,0,0,13.2461386,0,0,0,11.44420612,2.23E-05,0,0.9381297527,3.64E-05,3.670347565,8.27E-05,0.006747919616,0,8.85E-05,0,4.82281848,0,0.05646226707,0,0.8281569173,0.006775012116,0,0,0,0.00136831326,3.53E-05,0.0007327743509,0.1297410808,0,0,0.07323333003
2/17/2008,0.0001051397586,9.688026543,0,19.35647323,7.538928081,6.426854865,25.15704663,22.73347435,0,3.07E-05,1.593890539,13.1916128,15.08935461,9.184793737,0,15.37184595,0.1308606134,6.178081246,0,9.629241535,12.65512479,0,0,26.11765641,0.0134946233,0,3.236106504,0,0.9846012008,0.002679483152,19.31742707,3.563999978,0.009363944881,2.621119603,2.045611247,14.65934782,0.0006174413346,0,0,0,5.164913182,0.1983107541,0.000197657713,0.6570276232,0.09964466092,1.862220796,8.477975767,0.110598117,0,0,0,0,13.13972902,0,0,0,11.07235599,2.05E-05,0,0.943987729,3.62E-05,3.793011872,7.96E-05,0.006187690614,0,8.00E-05,0,5.523961161,0,0.06965711451,0.02345199497,0.8387257078,0.007213422083,0,0,0,0.001365405062,3.02E-05,0.0006706318261,0.138288709,0,0,0.240341496
2/24/2008,0.00010428721,8.791859357,0,21.13894075,7.650829919,6.147215587,24.85432633,21.09642501,0,3.02E-05,1.093761461,10.96451666,15.02006308,8.570388058,2.39447039,15.20686949,0.1947875704,6.027982337,0,10.18019304,12.36375283,0,0,23.50429391,0.01332123637,0,3.28881941,1.273005087,0.9251624731,0.002849099543,19.48502522,3.151262223,0.009408268366,2.618084512,1.798486432,13.46624668,0.0006131843519,0,0,0,5.153940859,1.18609028,0.0001956555313,0,0.08271693871,1.886122099,8.491780972,0,0.6236620588,0,0,0,12.49710533,2.219609842,0,0,9.333855909,1.86E-05,0,0.9505640285,3.60E-05,3.830253617,7.63E-05,0.005639025121,0.01105696748,7.14E-05,0,5.824947622,0,0.07570660214,0.08389352101,0.8540957915,0.007663433148,0,0,0,0.001361399442,2.50E-05,0.0006035839392,0.1470630945,0,0,0.3284045673
3/2/2008,0.000103405738,7.74166415,0,23.09770751,7.7024729,5.789581994,23.47497879,18.67646867,0,2.97E-05,0.5549741116,7.303529649,14.54780615,6.739585777,8.024811333,14.54479661,0.2079009092,5.878599569,3.157377493,10.81721752,11.92229691,0,0,18.02044825,0.01312682219,0,3.760644812,4.137178683,0.860274837,0.00321103612,19.65626688,2.717246366,0.009250009448,2.618033121,1.445474614,9.402086051,0.0006087672559,0,0,0,5.076370359,2.639077764,0.0001935937271,0,0.06710869733,1.938759241,8.507533614,0,3.346455245,0,0,0,11.32153447,7.807737765,0,0,6.238455391,1.67E-05,0,0.9578740407,3.57E-05,3.782426235,7.28E-05,0.005101923138,0.03835996423,6.27E-05,0,5.727684702,0,0.074639257,0.1044538602,0.8743114756,0.008123350614,0,0,0,0.001356296402,1.98E-05,0.0005316306908,0.1546676224,0,0,0.3377403655
3/9/2008,0.0001024953426,6.986093731,0,24.43267756,7.712905608,5.478193472,21.43338103,15.83413799,0,2.91E-05,0.0345719211,3.142347859,13.81175572,4.731155902,13.9147896,13.6164392,0.1878301547,5.755233509,9.607487439,11.43903217,11.40037936,0,0,11.74568365,0.01291138077,0,4.454969856,7.128764279,0.7941072923,0.02013891362,19.80484158,2.426518481,0.008917239826,2.619629562,1.105767958,4.029685562,0.0006041900465,0,0,0,4.966114922,4.34974581,0.0001914723004,0,0.05266980739,2.008571743,8.52394556,0,6.81765875,0,0,0,9.897647029,14.09565898,0,0,2.635581551,1.48E-05,0,0.9672585743,3.55E-05,3.680322559,6.92E-05,0.004576384663,0.04318753778,5.38E-05,0,5.398305599,0,0.06894049944,0.09878176575,0.9032330258,0.008445523925,0,0,0,0.001350095941,1.45E-05,0.0004547720807,0.03942222096,0,0,0.29603909
3/16/2008,0.0001015560237,7.315600965,0,23.7342127,7.715688534,5.431939504,19.45959761,13.20463251,0,2.86E-05,0,0.1259911178,13.05710984,4.375239525,16.91964281,12.82845006,0.1656356458,5.702459617,11.6430144,11.86719332,10.92066332,0,0,8.343852143,0.01267491212,0,5.025394854,8.66940936,0.7340049345,0.08248037375,19.88439457,2.569017068,0.008459417241,2.620520253,0.989363566,0.1024778144,0.0005994527238,0,0.007204730659,0,4.882924129,5.952465089,0.0001892912513,0,0.03913576548,2.075191934,8.538747334,0,10.52298183,0,0,0,8.726915607,18.74149422,0,0,0.02178603038,1.28E-05,0,0.981079915,3.51E-05,3.578194528,6.54E-05,0.004062409698,0.04521112331,4.48E-05,0,5.12950984,0,0.06298923357,0.09092410872,0.947661599,0.008369816955,0,0,0,0.001342798058,9.07E-06,0.0003730081086,0,0,0,0.2520863436
3/23/2008,0.0001005877814,8.81064726,0,20.85882368,7.714237852,5.673101183,17.62794292,10.85261018,0,2.81E-05,0,0,12.3088276,5.85812951,16.7192608,12.222223,0.1444790621,5.724815295,11.48044651,12.08353692,10.49563487,0,0,8.187902847,0.01241741622,0,5.436659252,8.598451008,0.6807154321,0.1931718621,19.89020734,3.17425541,0.007881576072,2.620465618,1.117637366,0,0.0005945552877,0,0.1348811622,0,4.83287998,7.410017631,0.0001870505797,0,0.0264796474,2.136546556,8.551707923,0,14.41007406,0,0,0,7.860385861,21.50686003,0,0,0,1.08E-05,0,0.9995785235,3.48E-05,3.481564529,6.15E-05,0.003559998241,0.04422798913,3.57E-05,0,4.951091757,0,0.05723119475,0.0833286569,1.008289495,0.007869750049,0.00291248251,0,0,0.001334402754,3.60E-06,0.0002863387749,0,0,0,0.2108480876
3/30/2008,9.96E-05,11.47123262,0,15.80651051,7.708553561,6.201678511,15.93841695,8.778070994,0,2.75E-05,0,0,11.56690901,9.179825858,13.31364356,11.79775802,0.1243604036,5.822300546,9.119783772,12.08806295,10.12529402,0,0,11.27783576,0.01213889307,0,5.688763048,6.915889223,0.6342387853,0.3522133787,19.82227989,4.242233508,0.00718371632,2.619465659,1.490589356,0,0.0005894977383,0,0.3265096934,0,4.815982477,8.722403437,0.0001847502856,0,0.01470145315,2.19263561,8.562827327,0.1458671343,18.47893542,0,0,0,7.298057793,22.3917564,0,0,0,8.76E-06,0,1.0227544,3.44E-05,3.390432562,5.74E-05,0.003069150294,0.04023813523,2.64E-05,0,4.863051349,0,0.05166638296,0.07599541028,1.085116715,0.006945323207,0.01687297212,0,0,0.001324910029,0,0.0001947640794,0,0,0,0.172324322
4/6/2008,9.86E-05,14.92202256,0,9.015510437,7.698635662,6.905717795,14.39101971,6.98101495,0,2.69E-05,0,0,10.83135406,13.87802606,7.248927944,11.55505514,0.1052796703,5.994915367,4.938187736,11.88077142,9.809640743,0,0,16.94916497,0.01183934269,0,5.781706244,3.889533044,0.5945749939,0.5003785886,19.68061222,5.637200264,0.006365837985,2.617520374,2.054896931,0,0.0005842800755,0,0.5289409969,0,4.832231618,9.889622506,0.0001823903691,0,0.003801182721,2.243459095,8.572105545,0.470823535,22.40691297,0,0,0.0003489286747,7.039931402,21.62375981,0,0,0,6.70E-06,0,1.050607544,3.40E-05,3.304798627,5.32E-05,0.002589865856,0.03324156162,1.70E-05,0,4.865388617,0,0.04629479822,0.06892436886,1.178143258,0.00559653643,0.01742321165,0,0,0.001314319883,0,9.83E-05,0,0,0,0.1365150466
4/13/2008,9.75E-05,16.84671688,0,3.190315297,7.684484154,7.094319628,12.98575119,5.461442049,0,2.64E-05,0,0,10.10216274,17.09972437,1.895486278,11.49411433,0.08723686218,6.242659761,1.263234114,11.46166233,9.548675059,0,0,21.1011511,0.01151876507,0,5.715488839,1.172111413,0.5617240581,0.2721642303,19.46520432,6.521395427,0.005427941067,2.614629764,2.48149048,0,0.0005789022993,0,0.4141748253,0,4.881627404,10.91167484,0.0001799708301,0,0,2.289017012,8.579542578,0.6403450734,24.20281978,0,0,0.001570685135,7.086006688,20.60731219,0,0,0,4.62E-06,0,1.083137956,3.36E-05,3.224662724,4.88E-05,0.002122144927,0.0232382683,7.47E-06,0,4.958103561,8.97E-05,0.04111644053,0.06211553265,1.287369124,0.003823389716,0.01783671101,0,0,0.001302632316,0,0,0,0,0,0.1034202616
4/20/2008,9.64E-05,16.3625845,0,0,7.666099037,6.504185513,11.7226114,4.219352292,0,2.58E-05,0,0.1542229686,9.379335076,17.75765377,0,11.61493561,0.07023197924,6.565533725,0,10.83073568,9.342396962,0,0,22.17102174,0.0111771602,0,5.490110834,0,0.5356859777,0,19.1760562,6.575552526,0.004370025565,2.610793829,2.644963132,0.2390576963,0.0005733644098,0,0,0,4.964169835,11.78856044,0.0001774916687,0,0,2.329309361,8.585138426,0.6544317494,23.10782392,0,0,0.002828517263,7.436283652,19.87763971,0,0,0.1378928891,2.50E-06,0,1.120345635,3.31E-05,3.150024854,4.42E-05,0.001665987506,0.01022825527,0,0,5.141196182,0.0004678630437,0.03613130988,0.05556890164,1.412794313,0.001625883067,0.01811347019,0,0.02867041578,0.001289847328,0,0,0.403827925,0,0,0.07303996689
4/27/2008,9.53E-05,13.46788777,0,0,7.643480312,5.134797145,10.60160034,3.254745678,0,2.52E-05,0,0.3767208958,8.66287105,15.84967399,0,11.91751897,0.05426502148,6.963537262,0,9.987991476,9.190806453,0,0,20.15570058,0.01081452809,0,5.105572227,0,0.5164607528,0,18.81316785,5.799043084,0.003192091479,2.606012568,2.545068021,0.4741830066,0.000567666407,0,0,0,5.079858911,12.5202793,0.0001749528848,0,0,2.364336142,8.588893088,0.513083563,19.12043162,0,0,0.004122425059,8.090762292,19.43579597,0,0,0.3842218513,3.54E-07,0,1.162230583,3.26E-05,3.080885015,3.95E-05,0.001221393595,0,0,0,5.414666478,0.0008625153065,0.03133940627,0.04928447583,1.554418826,0,0.01825348919,0,0.05520230336,0.001275964919,0,0,6.374406684,0,0,0.04537416252
5/4/2008,9.42E-05,8.292565127,0,0,7.616627979,3.032243539,9.622717996,2.586522442,0,2.46E-05,0.4206725317,0.3008686569,7.952770665,11.49535006,0,12.36565679,0.03933598891,7.414385961,0,8.948827501,9.093903531,0,0,15.20421038,0.01043086874,0,4.573761024,0,0.5040483834,0,18.39342728,4.245996708,0.001894138811,2.600285983,2.194452447,0.2887168407,0.0005618082907,0,0,0.004302604023,5.228694632,13.09482247,0.0001723544785,0.01914812722,0,2.394097354,8.590806564,0.2245548936,12.39533471,0,0,0.005452408523,9.009733387,19.27684682,0,0,0.3841650832,0,0,1.208792798,3.20E-05,3.017243209,3.46E-05,0.0007883631932,0,0,0,5.778514449,0.001273700114,0.0267407297,0.04326225523,1.708919305,0,0.01825676802,0,0.07714571742,0.001260985088,0,0,14.76844782,0,0,0.02042284849
5/11/2008,9.30E-05,3.019176543,0,0,7.585542037,0.970676118,8.785964381,2.532147448,0,2.40E-05,0.7318785912,0.1207079098,7.249033923,6.703001177,0,12.35117415,0.02544488152,7.543771403,0,7.971878555,9.051688197,0,0,9.819668083,0.01002618215,0,4.094358537,0,0.4984488695,0,18.20049992,2.825621666,0.0004761675586,2.593614072,1.805551492,0.02880417337,0.0005557900612,0,0,0.01164163453,5.410676997,13.31047724,0.0001696964497,0.06959664681,0,2.418592998,8.590878856,0,5.53087242,0,0,0.006818467654,9.52620608,19.31791413,0,0,0.2742267987,0,0,1.260032281,3.15E-05,2.959099435,2.96E-05,0.0003668963001,0,0,0,6.232740097,0.001701417467,0.02233528018,0.03750223982,1.820473743,0,0.01812330668,0,0.09450065795,0.001244907837,0,0,21.89795644,0,0,0
5/18/2008,9.18E-05,0,0,0,7.550222487,0,8.091339492,3.355042705,0,2.33E-05,0.6315967895,0,6.551660824,3.139065228,0,11.3694273,0.01259169932,7.041104645,0.07816133389,7.271751375,9.064160451,0,0,6.079078625,0.009600468318,0,3.833053817,0,0.4996622111,0,18.46976215,2.292349378,0,2.585996836,1.554636871,0,0.0005496117183,0,0,0.01993601385,5.625806008,12.99986892,0.0001669787984,0.1112916641,0,2.437823074,8.589109961,0,0.6830620459,0,0,0.008220602454,9.086733077,19.4902283,0,0,0.1676737503,0,0,1.315949032,3.09E-05,2.906453694,2.44E-05,0,0,0,0,6.777343421,0.002145667364,0.0181230577,0.03200442963,1.842762856,0,0.01785310515,0,0.107267125,0.001227733164,0,0,24.70275443,0,0,0
5/25/2008,9.06E-05,0,0,0,7.510669328,0,7.538843328,5.063181748,0,2.27E-05,0.1126403622,0,5.860651366,0.8539837138,0.3828667432,9.405141147,0.0007764423005,5.896984453,0.3851361447,6.854941905,9.131320291,0,0,4.045310988,0.009153727244,0,3.794862118,0,0.5076884081,0,19.20833858,2.669015771,0,2.577434275,1.447044165,0.1559926993,0.000543273262,0,2.085913509,0.02918574199,5.874081663,12.15793126,0.0001642015247,0.144233179,0,2.451787581,8.585499882,0,0,0,0,0.009658812922,7.674562048,19.79170774,0,0,0.06793441571,0,0,1.376543051,3.02E-05,2.859305984,1.90E-05,0,0,0,0,7.412324421,0.002606449806,0.01410406226,0.02676882463,1.774384602,0,0.01744616345,0,0.1154451185,0.00120946107,0,0,23.09021309,0,0,0
6/1/2008,8.93E-05,0,0,0.0522195162,7.466882561,0,7.128320098,7.655375515,0,2.20E-05,0,0,5.176031431,0,0.5038657153,6.459308216,0,4.112026836,0.380943693,6.721311547,9.253134683,0,0,3.717472091,0.008685958928,0,3.979646021,0.1390921498,0.5225274607,5.195780576,20.41504816,3.954743205,0,2.567926389,1.482694666,0.5513269804,0.0005367746924,0,7.615882332,0.03939081894,6.155385477,10.78517289,0.0001613646285,0.1684211916,0,2.46048652,8.580048617,0,0,0,0,0.01113309906,5.290599679,20.22214694,0,0,0,0,0,1.441797895,2.96E-05,2.817656307,1.35E-05,0,0,0,0,8.137263611,0.003083764793,0.01027829386,0.02179542483,1.61539909,0,0.01690248158,0,0.1190346384,0.001190091555,0,0,17.06378472,0,0,0
6/8/2008,8.80E-05,0,0,0.203475341,7.418862185,0,6.780627653,10.5275799,0,2.13E-05,0,0,4.51094815,0,0.3452463176,3.036132969,0,1.999164079,0.1577761334,6.800453338,9.412820732,0,0,4.641875755,0.00819716337,0,4.317597603,0.3680543421,0.5441793687,19.83358966,21.48991243,5.703690247,0,2.557473177,1.621605604,0.9335884097,0.0005301160094,0,13.99300287,0.05055124471,6.409526872,9.139987252,0.0001584681099,0.1838557018,0,2.463919891,8.572756167,0,0,0,0,0.01264346086,2.395441983,20.67714043,0,0,0,0,0,1.503360751,2.89E-05,2.781504662,7.82E-06,0,0,0,0,8.739062416,0.003577612325,0.006645752514,0.01708423024,1.396341056,0,0.01622205953,0,0.1180356849,0.001169624619,0,0,8.377242219,0,0,0
6/15/2008,8.67E-05,0,0,0.2875939545,7.366608201,0,6.288095744,12.09477363,0,2.07E-05,0,0.01770562349,3.899899807,0,0.1824971657,0.4586558448,0,0.3795354242,0,6.907618299,9.566339867,0,0,5.628042311,0.007687340571,0,4.625539775,0.5200531125,0.5726441322,24.58303328,20.8585785,6.745961953,0,2.546074641,1.758861556,0.6885493003,0.0005232972131,0,18.18283357,0.0626670193,6.47856482,7.900402788,0.0001555119688,0.1905367097,0,2.462087694,8.563622531,0,0,0,0,0.01418989833,0.197700148,20.88272665,0,0,0,0,0,1.539313705,2.81E-05,2.750851049,1.99E-06,0,0,0,0,8.658546821,0.004087992402,0.003206438207,0.01263524085,1.197334132,0,0.0154048973,0,0.1124482578,0.001148060262,0,0,1.632513291,0,0,0
6/22/2008,8.54E-05,0.33929488,0,0.3200469675,7.310120608,0.2961251866,5.61707338,12.10011908,0,2.00E-05,0.139733894,0.04585278606,3.34847652,0,0.06025857514,0,0,0,0,7.01286961,9.706556054,0,0,6.483065824,0.00715649053,0,4.873790428,0.5929989203,0.6079217513,24.68305847,18.26593742,6.89198795,0,2.533730779,1.877461973,0,0.0005163183034,0,19.69367196,0.0757381427,6.336906477,7.176287571,0.0001524962052,0.1884642153,0,2.454989928,8.55264771,0,0,0,0,0.01577241147,0,20.79451273,0,0,0,0,0,1.546105169,2.74E-05,2.725695468,0,0,0,0,0,7.805107981,0.004614905024,0,0.008448456669,1.031361592,0,0.0144509949,0,0.1022723572,0.001125398484,0,0,0,0,0,0
6/29/2008,8.40E-05,0.4187490371,0,0.30083438,7.249399406,0.5136965809,4.76756056,10.54361622,0,1.93E-05,3.120908592,0.06265047142,2.85667829,0,0,0,0,0,0,7.116207272,9.833469293,0,0,7.206946295,0.006604613247,0,5.062349562,0.5868917653,0.6500122258,20.13366523,13.71198919,6.141768239,0,2.520441592,1.977406857,0,0.0005091792803,0,18.52551805,0.08976461491,5.984551841,6.967641599,0.0001494208192,0.1776382185,0,2.442626594,8.539831703,0.0654761872,0,0,0,0.01739100028,0,20.41249868,0,0,0,0,0,1.523735142,2.66E-05,2.706037919,0,0,0,0,0,6.178745898,0.00515835019,0,0.004523877686,0.8984234356,0,0.01336035232,0,0.08750798304,0.001101639285,0,0,0,0,0,0
7/6/2008,8.26E-05,0.1128183003,0,0.2299561919,7.184444597,0.6001132585,3.783275063,7.675971895,0,1.86E-05,7.109033848,0.06809867956,2.424505116,0.02792392491,0,0,0,0,0,7.217631284,9.947079585,0,0,7.799683724,0.006031708723,0,5.191217176,0.5017316476,0.6989155558,11.69065358,7.590299347,4.667312327,0,2.50620708,2.058696207,0,0.0005018801439,0,15.07173088,0.1047464359,5.459540417,7.203502885,0.0001462858108,0.1580587194,0,2.424997692,8.525174512,0.1248866163,0,0,0,0.01904566475,0,19.83496899,0,0,0,0,0,1.472203624,2.57E-05,2.691878403,0,0,0,0,0,3.968324269,0.005718327902,0,0.0008615039057,0.7985196633,0,0.01213296956,0,0.06815513539,0.001076782664,0,0,0,0,0,0
7/13/2008,8.12E-05,0,0,0.1074124034,7.115256178,0.5553752195,2.934012248,5.044372167,0,1.78E-05,9.918692151,0.06219741049,2.051956999,0.05385239888,0,0,0,0,0,7.317141646,10.04738693,0,0,8.261278111,0.005437776957,0,5.260393271,0.3375185672,0.7546317412,4.018289349,2.329677456,3.530141855,0,2.491027242,2.121330022,0,0.0004944208942,0,11.75984575,0.1206836058,4.996625246,7.445943971,0.0001430911798,0.129725718,0,2.402103222,8.508676134,0.1687733615,0,0,0,0.02073640489,0,19.66846645,0,0,0,0,0,1.391510614,2.49E-05,2.683216919,0,0,0,0,0,2.339376939,0.006294838158,0,0,0.7316502749,0,0.01076884663,0,0.04421381421,0.001050828623,0,0,0,0,0,0
7/20/2008,7.97E-05,0,0,0,7.041834152,0.3794824639,2.322589852,3.238442342,0,1.71E-05,10.71703121,0.0449466642,1.739033939,0.06733537984,0,0,0,0,0,7.414738359,10.13439133,0,0,8.591729455,0.00482281795,0,5.269877846,0.09425252399,0.8171607822,0,0,3.134797704,0,2.47490208,2.165308303,0,0.0004868015311,0,9.514984871,0.1375761244,4.685269602,7.528072772,0.0001398369265,0.09263921424,0,2.373943183,8.490336572,0.1971364229,0.02611826705,0,0,0.02246322071,0,20.14414166,0,0,0,0,0,1.281656114,2.40E-05,2.680053467,0,0,0,0,0,1.736083348,0.00688788096,0,0,0.6978152705,0,0.009267983527,0,0.01568401951,0.00102377716,0,0,0,0,0,0
7/27/2008,7.82E-05,0,0,0,6.964178517,0.07243499167,1.949210273,2.259343099,0,1.63E-05,9.502411565,0.01634644069,1.485735935,0.0683728678,0.05672404466,0.2079620228,0,0.01696093007,0.06107890892,7.510421423,10.20809277,0,0,8.791037758,0.004186831701,0,5.219670902,0,0.8865026787,0,0,3.482076214,0,2.457831592,2.190631051,4.311122524,0.0004790220547,0,8.338969351,0.1554239919,4.525649596,7.449560761,0.0001365230506,0.04679920814,0,2.340517576,8.470155824,0.2099758004,0.059078152,0,0,0.02422611218,0.04726431797,21.26244962,0,0,0.07394412768,0,0,1.142640123,2.30E-05,2.682388047,0,0,0,0,0,2.159317865,0.007497456306,0,0,0.69701465,0,0.007630380245,0,0,0.0009956282759,0,0,0.1184502477,0,0,0
8/3/2008,7.67E-05,0,0,0,6.882509705,0,1.81121429,2.095845828,0,1.56E-05,6.317063406,0,1.292033858,0.05714169824,0.1744972393,0.265011794,0,0.2011205391,0.2933007332,7.603538106,10.26964211,0,0,8.86500681,0.00352981821,0,5.110615313,0,0.9623627064,0,0,4.558406223,0,2.439864093,2.19743993,12.71161606,0.0004710824648,0.0009558422215,8.21741496,0.1709460904,4.516018076,7.213398173,0.0001331495523,0,0,2.301999497,8.447646374,0.2058006201,0.08090577238,0,0,0.02602507933,0.2153124871,22.98530279,0,0,0.2072420348,0,0,0.9752035545,2.21E-05,2.69017643,0,0,0.2458708914,0,0,3.589900907,0.008123564197,0,0,0.7287725895,0,0.005856036787,0,0,0.000966381971,0,0,0.312369398,0,0,0
