year/week,Dengue-AntioquiaGT-CO,Dengue-AtlanticoGT-CO,Dengue-BogotaGT-CO,Dengue-BolivarGT-CO,Dengue-BoyacaGT-CO,Dengue-CaldasGT-CO,Dengue-CasanareGT-CO,Dengue-CaucaDepartmentGT-CO,Dengue-CesarGT-CO,Dengue-CordobaGT-CO,Dengue-CundinamarcaGT-CO,Dengue-HuilaGT-CO,Dengue-LaGuajiraGT-CO,Dengue-MagdalenaGT-CO,Dengue-MetaGT-CO,Dengue-NarinoGT-CO,Dengue-NorthSantanderGT-CO,Dengue-QuindioGT-CO,Dengue-RisaraldaGT-CO,Dengue-SantanderDepartmentGT-CO,Dengue-SucreGT-CO,Dengue-TolimaGT-CO,Dengue-ValledelCaucaGT-CO,DolorCabeza-AntioquiaGT-CO,DolorCabeza-AtlanticoGT-CO,DolorCabeza-BogotaGT-CO,DolorCabeza-BolivarGT-CO,DolorCabeza-BoyacaGT-CO,DolorCabeza-CaldasGT-CO,DolorCabeza-CasanareGT-CO,DolorCabeza-CesarGT-CO,DolorCabeza-CordobaGT-CO,DolorCabeza-CundinamarcaGT-CO,DolorCabeza-HuilaGT-CO,DolorCabeza-MagdalenaGT-CO,DolorCabeza-MetaGT-CO,DolorCabeza-NarinoGT-CO,DolorCabeza-QuindioGT-CO,DolorCabeza-RisaraldaGT-CO,DolorCabeza-SucreGT-CO,DolorCabeza-TolimaGT-CO,DolorGarganta-AntioquiaGT-CO,DolorGarganta-AtlanticoGT-CO,DolorGarganta-BogotaGT-CO,DolorGarganta-BolivarGT-CO,DolorGarganta-CundinamarcaGT-CO,DolorGarganta-NorthSantanderGT-CO,DolorGarganta-RisaraldaGT-CO,DolorGarganta-SantanderDepartmentGT-CO,DolorGarganta-ValledelCaucaGT-CO,DolorMuscularGT-CO,DolorMusculo-BogotaGT-CO,DolorMusculo-CundinamarcaGT-CO,DolorOjos-BogotaGT-CO,Fiebre-AntioquiaGT-CO,Fiebre-AraucaGT-CO,Fiebre-AtlanticoGT-CO,Fiebre-BogotaGT-CO,Fiebre-BolivarGT-CO,Fiebre-BoyacaGT-CO,Fiebre-CaldasGT-CO,Fiebre-CaquetáGT-CO,Fiebre-CasanareGT-CO,Fiebre-CaucaDepartmentGT-CO,Fiebre-HuilaGT-CO,Fiebre-LaGuajiraGT-CO,Fiebre-MagdalenaGT-CO,Fiebre-MetaGT-CO,Fiebre-NarinoGT-CO,Fiebre-NorthSantanderGT-CO,Fiebre-PutumayoGT-CO,Fiebre-QuindioGT-CO,Fiebre-RisaraldaGT-CO,Fiebre-SanAndrésandProvidenciaGT-CO,Fiebre-SantanderDepartmentGT-CO,Fiebre-SucreGT-CO,Fiebre-TolimaGT-CO,Fiebre-ValledelCaucaGT-CO,Nausea-AntioquiaGT-CO,Nausea-AtlanticoGT-CO,Nausea-BogotaGT-CO,Nausea-CundinamarcaGT-CO,Nausea-MetaGT-CO,Nausea-SantanderDepartmentGT-CO,Nausea-ValledelCaucaGT-CO,Vomito-AntioquiaGT-CO,Vomito-AtlanticoGT-CO,Vomito-BogotaGT-CO,Vomito-BolivarGT-CO,Vomito-BoyacaGT-CO,Vomito-CaldasGT-CO,Vomito-CasanareGT-CO,Vomito-CaucaDepartmentGT-CO,Vomito-CesarGT-CO,Vomito-CordobaGT-CO,Vomito-CundinamarcaGT-CO,Vomito-HuilaGT-CO,Vomito-LaGuajiraGT-CO,Vomito-MagdalenaGT-CO,Vomito-MetaGT-CO,Vomito-NarinoGT-CO,Vomito-NorthSantanderGT-CO,Vomito-QuindioGT-CO,Vomito-RisaraldaGT-CO,Vomito-SantanderDepartmentGT-CO,Vomito-SucreGT-CO,Vomito-TolimaGT-CO,Vomito-ValledelCaucaGT-CO
1/2/2005,5.926471352,0.2269841212,0.000177372788,2.564248493,0,0.004056918103,0,0,2.55E-05,0,4.343045741,0,0.0001148311455,0,0,0,0.001412365017,0,0,0,0,0.0005057940015,11.20947464,18.63657971,0.09466991468,0,0,7.03E-06,0,0,0,0,2.342988957,0,7.83E-06,0.00512807585,0,0,0,5.23E-05,0,0.004236571802,0.0007172949038,0.0001342645667,0,0,0,0,0.02392759196,0,8.847163776,0,7.199115935,0.0001629931569,1.614074872,9.24E-05,3.116813968,0,0.05488706725,7.16E-05,0.0003207642419,0,0,8.481605031,0,0,0,0.008514306223,1.22E-05,0,2.44E-06,0.0004861152334,0,0,2.717806948,0,1.20E-05,2.078778769,18.59893198,0,1.83E-05,17.49013014,0.0003154641305,0,0,0,0,0.0001243523986,0,0,0,0,0,0,0,4.834981819,0,0,1.65E-06,0,1.05E-05,0,5.25E-05,0,0,0.0006751852011,0,16.49017349
1/9/2005,5.338929433,0.2578956559,0.000171466945,1.029646456,0,0.002150647983,0,0,6.65E-06,0,4.819323442,0.05516898687,6.68E-05,0,0,0,0.00135061088,0,0.1664455741,0,0,0.0004835964552,10.92235166,22.70528502,0.08098895965,0,0,2.02E-06,0,0,0,0,2.353066301,0,2.15E-06,0.005127120027,0,0,0,1.69E-05,0,0.006703682324,0.0007031409744,0.0001293521015,0,0,0,0,0.01915402174,0,8.691137449,0,6.984040822,0.0001576835265,1.591478176,8.89E-05,3.073401382,0,0.1163854895,3.11E-05,0.000300528655,0,0,8.775277728,0,0,0,0.006204428321,3.52E-06,0,2.37E-06,0.0004647398633,0,0,2.77167373,0,3.75E-06,2.08818536,15.22705423,0,1.77E-05,19.36251649,0.0003022193879,0,0,0,0,0.0001203063429,0,0,0,0,0,0,0,4.199056501,0,0,4.94E-07,0,3.17E-06,0,2.46E-05,0,0,0.0006486332242,0,11.6048195
1/16/2005,5.191568461,0.2674834742,0.0001656122403,0,0,0,0,0,0,0,5.075360597,0.1567888849,1.96E-05,0,0,0,0.001289489563,0,0.2712292237,0.01639823259,0,0.0004616268556,10.56012618,24.4537702,0.06798150612,0,0,0,0,0,0,0,2.357416346,0,0,0.005111322353,0,0,0,0,0,0.00889712986,0.0006862999935,0.0001244848295,0,0.1904112209,0,0,0.01341611592,0,8.484330596,0,6.69616602,0.0001524191812,1.579292424,8.55E-05,3.04528427,0,0.18555126,0,0.0002783700504,0,0,9.173462396,0,0,0,0.0034622637,0,0,2.30E-06,0.0004435842379,0,0,2.833078211,0,0,2.090416783,12.8412061,0,1.71E-05,19.76827536,0.0002891072581,0,0,0.1465498889,0,0.0001162947667,0,0,0,0,0,0,0,3.619209182,0,0,0,0,0,0,0,0,0,0.000622337005,0,8.034872379
1/23/2005,5.524452924,0.2627678243,0.0001598086737,0,0,0,0,0,0,0,5.090970983,0.1994520803,0,0,0,0,0.001229001066,0,0.3428305127,0.2324781406,0,0.0004398852026,10.12279822,23.64307708,0.05564755407,0,0,0,0,0,0,0,2.356039093,0,0,0.005080682826,0,0,0,0,0,0.01081691441,0.0006667719611,0.0001196627507,0,0.2544945151,0,0,0.006713874489,0,8.226743218,0,6.335491529,0.0001472001212,1.577517616,8.22E-05,3.032462632,0,0.2623843789,0,0.0002542884283,0,0,9.652066069,0,0,0,0.0002878123602,0,0,2.23E-06,0.0004226483572,0,0,2.90202039,0,0,2.085473038,11.58813018,0,1.65E-05,18.60623708,0.0002761277412,0,0,0.3174373289,0,0.0001123176698,0,0,0,0,0,0,0,3.110571839,0,0,0,0,0,0,0,0,0,0.0005962965436,0,5.980357599
1/30/2005,6.337582821,0.2437487062,0.0001540562454,0,0,0,0,0,0,0,4.866154597,0.246358218,0,0,0,0,0.001169145389,0,0.4214971454,0.5370560261,0,0.0004183714964,9.610367755,20.27320565,0.04398710351,0,0,0,0,0,0,0,2.34893454,0,0,0.005035201449,0,0,0,0,0,0.01246303598,0.0006445568774,0.0001148858651,0,0.1893151648,0,0,0,0,7.918375314,0,5.902017349,0.0001420263464,1.586153751,7.88E-05,3.03493647,0,0.3468848461,0,0.0002282837884,0,0,10.21108875,0,0,0,0,0,0,2.16E-06,0.0004019322211,0.06472333362,0,2.978500267,0,0,2.073354126,11.46782649,0,1.60E-05,15.87640165,0.0002632808372,0,0,0.4136000532,0,0.0001083750523,0,0,0,0,0.3556685846,0,0,2.673144471,0,0,0,0,0,0,0,0,0,0.0005705118399,0,5.441275158
2/6/2005,7.527285022,0.1897643572,0.0001483549553,0,0,0,0,0,0,0,4.434031088,0.2669833298,0,0,0,0,0.001109922533,0,0.4488484937,0.8469741777,0,0.0003970857368,9.116372513,14.79818657,0.03300015445,0,0,0,0,0,0,0,2.343006306,0,0,0.004974878219,0,0,0,0,0,0.01383549456,0.0006196547422,0.0001101541727,0,0.01401202784,0,0,0,0,7.568580721,0,5.412846431,0.0001368978568,1.605200829,7.55E-05,3.052705782,0,0.4037665463,0,0.000200356131,0,0,10.74364452,0,0,0,0,0,0,2.09E-06,0.0003814358298,0.1667257953,0,3.062517843,0,0,2.054060046,12.31814349,0,1.54E-05,11.84860196,0.000250566546,0,0,0.4376496269,0,0.0001044669143,0,0,0,0,0.3620878647,0,0,2.308036369,0,0,0,0,0,0,0,0,18.65277472,0.000544982894,0,6.219197393
2/13/2005,8.453761924,0,0.0001427048033,0,0,0,0,0,0,0,3.998991604,0.07295496381,0,0,0,0,0.001051332498,0,0.0646004026,0.6490417205,0,0.0003760279238,9.218061421,10.01997757,0.02268670688,0,0,0,0,0,0,0,2.380858652,0,0,0.004899713138,0,0,0,0,0,0.01493429016,0.0005920655556,0.0001054676735,0,0,0,0,0,0,7.235084741,0,4.973526157,0.0001318146524,1.634658851,7.22E-05,3.085770569,0,0.2152684064,0,0.0001705054559,0,0,10.59010882,0,0,0,0,0,0,2.02E-06,0.0003611591831,0.281717789,0,3.154073116,0,0,2.027590799,13.13839616,0,1.48E-05,8.188056751,0.0002379848677,0,0,0.4057027914,0,0.0001005932556,0,0,0,0,0.2738535026,0,0,2.022093299,0,0,0,0,0,0,0,0,27.28282251,0.0005197097059,0,7.089568396
2/20/2005,8.873189682,0,0.0001371057896,0,0,0,0,0,0,0,3.638928644,0,0,0,0,0,0.0009933752822,0,0,0,0,0.0003551980576,10.13542132,7.006391493,0.01304676079,0,0,0,0,0,0,0,2.478727861,0,0,0.004809706206,0,0,0,0,0,0.01575942277,0.0005617893175,0.0001008263675,0,0,0,0,0,0,6.939886214,0,4.624280135,0.0001267767333,1.674527816,6.90E-05,3.13413083,0,0,0,0.0001387317631,0,0,9.499101818,0,0,0,0,0,0,1.95E-06,0.0003411022812,0.4096993146,0,3.253166088,0,0,1.993946384,13.54722814,0,1.42E-05,5.529373022,0.0002255358022,0,0,0.3239015609,1.232303823,9.68E-05,0,0,0,0,0.1972307026,0,0,1.817924148,0,0,0,0,0,0,0,0,28.15222409,0.0004946922755,0,7.5857157
2/27/2005,8.78508833,0,0.0001315579141,0.01911571877,0,0,0,0,0,0,3.353995542,0,0,0,0,0,0.0009360508871,0,0,0,0,0.000334596138,11.86888525,5.759530327,0.004080316201,0,0,0,0,0,0,0,2.636645894,0,0,0.004704857422,0,0,0,0,0,0.01631089239,0.000528826028,9.62E-05,0,0,0,0,0,0,6.683028442,0,4.365187545,0.0001217840993,1.724807724,6.58E-05,3.197786566,0,0,0,0.0001050350527,0,0,7.470128681,0,0,0,0,0,0,1.88E-06,0.0003212651239,0.5506703721,0,3.359796759,0,0,1.953126801,13.54388873,0,1.37E-05,3.873799996,0.0002132193496,0,0,0.1922580257,5.817394404,9.29E-05,0,0,0,0,0.1324286485,0,0,1.695534053,0,0,0,0,0,0,0,0,22.78720283,0.0004699306028,0,7.706720657
3/6/2005,8.26010878,0,0.0001260611767,0.1419530409,0,0,0,0,0,0,3.144192298,0,0,0,0,0,0.0008793593124,0,0,0,0,0.0003142221651,14.19572438,6.074060521,0,0,0,0,0,0,0,0,2.854612752,0,0,0.004585166786,0,0,0,0,0,0.01658869904,0.0004931756871,9.17E-05,0,0,0,0,0,0,6.464511428,0,4.196248387,0.0001168367506,1.785498576,6.26E-05,3.276737777,0,0,0,6.94E-05,0,0,4.678015535,0,0,0,0,0,0,1.81E-06,0.0003016477113,0.7046309616,0,3.473965127,0,0,1.905132051,13.18460425,0,1.31E-05,3.221337673,0.0002010355099,0,0,0.01077218609,11.86967018,8.92E-05,0.002309963502,0,0,0,0.07944734005,0,0,1.654923014,0,0,0,0,0,0,0,0,12.21484866,0.0004454246879,0,7.49892232
3/13/2005,7.734258748,0,0.0001206155776,0.216211012,0,0,0,0,0,0,3.00951891,0,0,0,0,0,0.000823300558,0,0,0,0,0.0002940761388,15.74141304,6.682807866,0,0,0,0,0,0,0,0,3.132628434,0,0,0.004450634299,0,0,0,0,0,0.01659284269,0.0004548382947,8.72E-05,0,0,0,0,0,0,6.28433517,0,4.117462661,0.0001119346871,1.856600372,5.94E-05,3.370984462,0,0,0,3.19E-05,0,0,2.20166623,0,0,0,0,0,0,1.75E-06,0.0002822500435,0.8715810831,0,3.595671194,0,0,1.849962134,12.81636395,0,1.26E-05,3.571986054,0.000188984283,0,0,0,17.09453574,8.54E-05,0.006735843073,0,0,0,0.03828677737,0,0,1.69609103,0,0,0,0,0,0,0,0,2.77363798,0.0004211745308,0,7.248292705
3/20/2005,7.373698713,0,0.0001152211167,0.2418896323,0,0,0,0,0,0,2.949975379,0,0,0,0,0,0.000767874624,0,0,0,0,0.0002741580593,15.982126,7.10285826,0,0,0,0,0,0,0,0,3.470692941,0,0,0.00430125996,0,0,0,0,0,0.01632332336,0.0004138138509,8.27E-05,0,0,0,0,0,0,6.142499669,0,4.128830367,0.0001070779088,1.938113111,5.63E-05,3.480526622,0,0,0,0,0,0,0.4522459227,0,0,0,0,0,0,1.68E-06,0.0002630721203,1.051520737,0,3.724914959,0,0,1.787617048,12.57140378,0,1.20E-05,4.925745138,0.000177065669,0,0,0,20.61753162,8.17E-05,0.007953690512,0,0,0,0.008946960434,0,0,1.819038101,0,0,0,0,0,0,0,0,0,0.0003971801314,0,7.063814398
3/27/2005,7.178755764,2.471860093,0.000109877794,0.2189889017,0,0,0,0,0,0,2.965561706,0,0,0,0,0,0.0007130815103,0,0,4.192249416,0,0.0002544679264,14.91683209,7.333261085,0,0,0,0,0,0,0,0,3.868806272,0,0,0.00413704377,0,0,0,0,0,0.01578014105,0.0003701023557,7.83E-05,0,0,0,0,0,0,6.039004925,0,4.230351506,0.0001022664157,2.030036793,5.32E-05,3.605364257,0,2.323372319,0,0,0,0,0,0,0,0,0,0,0,1.62E-06,0.0002441139418,1.244449922,0,3.861696422,0,0,1.718096796,12.44998406,0,1.15E-05,7.282614925,0.0001652796678,0,0,0,22.43693643,7.81E-05,0.009249185562,0,0,0,0,0,0,2.023764228,0,0,0,0,0,0,0,0,0,0.0003734414898,0,6.945701929
4/3/2005,7.145983532,6.333766162,0.0001045856095,0.1483819477,0,0,0,0,0,0,3.05486651,4.35739472,0,0,0,0,0.0006589212169,0,9.646353837,12.23606573,0,0.0002350057402,12.57430047,7.376549093,0,0,0,0,0,0,0,0,4.32051943,0,0,0.003957985728,0,0,0,0,0,0.01496329575,0.000323703809,7.39E-05,0,0.1605361548,0,0,0,0,5.971049431,0,4.419223113,9.75E-05,2.132111966,5.02E-05,3.744992553,0,6.671934384,0,0,0,0,0,0,0,0,0,0,0,1.55E-06,0.000225375508,1.449214561,0,4.008092831,0,0,1.642536244,12.45057376,0,1.10E-05,10.60075103,0.0001536262795,0,0,0,22.57674236,7.44E-05,0.01057980061,0,0,0,0,0,0,2.307823644,0,0,0,0,0,0,0,0,0,0.0003499586059,0,6.893111614
4/10/2005,7.161524203,10.20062731,9.93E-05,0.05891431726,0,0,0,0,0,0,3.171261963,10.81253167,0,0,0,0,0.0006053937438,0,22.16245363,20.05148053,0,0.0002157715006,9.904978204,7.316396912,0,0,0,0,0,0,0,0,4.612776665,0,0,0.003764085835,0,0,0,0,0,0.01387278747,0.0002746182109,6.96E-05,0,0.3897840116,0,0,0,0,5.846079697,0,4.602843606,9.28E-05,2.235767083,4.72E-05,3.882733977,0,10.73713181,0,0,0,0,0,0,0,0,0,0,0,1.49E-06,0.000206856819,1.627687321,0,4.232730299,0,0,1.598428101,12.52259273,0,1.04E-05,13.49773906,0.0001421055041,0,0,0,21.82957998,7.08E-05,0.0105405495,0,0,0,0,0,0,2.590415466,0,0,0,0,0,0,0,0,0,0.0003267314798,0,6.878170538
4/17/2005,7.088161243,12.62916901,9.42E-05,0,0,0,0,0,0,0,3.258554217,12.51437381,0,0,0,0,0.0005524990911,0,25.62450386,24.17477028,0,0.0001967652077,8.05430319,7.253645603,0,0,0.05680772069,0,0,0,0,0,4.488812358,0,0,0.00355534409,0,0,0,0,0,0.0125086162,0.0002228455614,6.53E-05,0,0.6129886357,0,0,0,0,5.552554242,0,4.66961354,8.81E-05,2.330672083,4.42E-05,3.998489482,0,12.48296054,0,0,0,0,0,0,0,0,0,0,0,1.42E-06,0.0001885578746,1.733918782,0,4.61831406,0,0,1.630956962,12.60508393,0,9.89E-06,14.30755269,0.0001307173416,0,0,0,21.15069355,6.73E-05,0.007438203395,0,0,0,0,0,0,2.774161948,0,0,0,0,0,0,0,0,0.2393739635,0.0003037601115,0,6.867287468
4/24/2005,6.917725483,13.53346608,8.90E-05,0,0,0,0,0,0,0,3.313397776,11.80281404,0,0,0,0,0.0005002372587,0,24.2260545,24.39972263,0,0.0001779868615,7.090468941,7.194298726,0,0,0.2655917465,0,0,0,0,0,3.933339996,0,0,0.003331760493,0,0,0,0,0,0.01087078194,0.0001683858604,6.11E-05,0,0.8282521296,0,0,0,0,5.083832456,0,4.612888857,8.35E-05,2.416211967,4.12E-05,4.091062475,0,11.78820732,0,0,0,0,0,0,0,0,0,0,0,1.36E-06,0.0001704786749,1.765173351,0,5.169767961,0,0,1.742812887,12.69441828,0,9.37E-06,12.93100522,0.0001194617919,0,0,1.271866662,20.59695343,6.38E-05,0.001171956104,0,0,0,0,0,0,2.853265716,0,0,0,0,0,0,0,0,1.14775379,0.0002810445009,0,6.858462553
5/1/2005,6.650216921,12.91460608,8.39E-05,0,0,0,0,0,0,0,3.335792642,8.679727266,0,0,0,0,0.0004486082467,0,17.97084484,20.72918291,0,0.000159436462,7.012942901,7.138356281,0,0,0.482353501,0,0,0,0,0,2.946904811,0,0,0.003093335045,0,0,0,0,0,0.008959284703,0.000111239108,5.69E-05,0,1.035574493,0,0,0,0,4.440409125,0,4.432669555,7.89E-05,2.492386736,3.83E-05,4.160452955,0,8.654761979,0,0,0,0,0,0,0,0,0,0,0,1.29E-06,0.0001526192199,1.721451028,0,5.886748428,0,0,1.933995877,12.79059579,0,8.86E-06,9.370570618,0.000108338855,0,0,3.800251478,20.16863246,6.03E-05,0,0,0,0,0,0,0,2.827726772,8.69E-05,0,0,0,0,0,0,0,1.097588825,0.000258584648,0,6.851695793
5/8/2005,6.285635559,11.32506942,7.89E-05,0,0,0,0,0,0,0,3.325738813,4.097563821,0,0,0,0,0.000397612055,0,8.758448059,14.6085932,0,0.0001411140091,7.551186335,7.085818268,0,0,0.6170638476,0,0,0,0,0,1.806483655,0,0,0.002840067746,0,0,0,0,0,0.006774124479,5.14E-05,5.28E-05,0,1.234955727,0,0,0,0,3.873634462,0,4.128955636,7.43E-05,2.55919639,3.54E-05,4.206660922,0,4.042660857,0,0,0,0,0,0,0,0,0,0,0,1.23E-06,0.0001349795095,1.602751812,0,6.594719294,0,0,2.20450593,12.89361646,0,8.35E-06,4.883012398,9.73E-05,0,0,6.691090751,20.00434333,5.68E-05,0,0,0,0,0,0,0,2.697545115,0.0005486518068,0,0,0,0,0,0,0,0.4136392421,0.0002363805529,0,6.846987188
5/15/2005,5.823981395,10.21457336,7.39E-05,0,0,0.133111511,0,0,0,0,3.28323629,0.5555684068,0,0,0,0,0.0003472486836,0,1.573374048,9.830816248,0,0.000123019503,7.995301341,7.036684687,0,0,0.2886875272,0,0,0,0,0,1.238868155,0,0,0.002571958594,0,0,0,0,0,0.00431530127,0,4.87E-05,0,1.42639583,0,0,0,0,4.043055393,0,3.701747099,6.99E-05,2.616640928,3.25E-05,4.229686376,0,0.4710544161,0,0,0,0,0,0,0,0,0,0,0,1.17E-06,0.0001175595439,1.409075705,0,6.835694911,0,0,2.554343048,13.00348028,0,7.84E-06,2.766097853,8.65E-05,0,0,8.648927574,20.46780783,5.34E-05,0,0,0,0,0,0,0,2.462720745,0.0009732685228,0,0,0,0,0,0,0,0,0.0002144322156,0,6.844336738
5/22/2005,5.26525443,9.818030829,6.90E-05,0,0,0.2969368842,0,0,0,0,3.208285074,0,0,0,0,0,0.0002975181326,0,0,7.010449469,0,0.0001051529434,8.230255701,6.990955539,0,0,0,0,0,0,0,0,1.361827997,0,0,0.002289007592,0,0,0,0,0,0.001582815075,0,4.46E-05,0,1.609894803,0,0,0,0,5.055545236,0,3.151043943,6.54E-05,2.664720351,2.97E-05,4.229529317,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E-06,0.000100359323,1.140422705,0,6.53546305,0,0,2.983507229,13.12018726,0,7.34E-06,3.554198877,7.58E-05,0,0,9.463845449,21.61796366,5.00E-05,0,0,0,0,0,0,0,2.123253663,0.001360759609,0,0,0,0,0,0,0,0,0.000192739636,0,6.843744444
5/29/2005,4.609454664,10.13544183,6.41E-05,0,0,0.4098498517,0,0,0,0,3.100885163,0,0,0,0,0,0.0002484204018,0,0,6.147492862,0,8.75E-05,8.256049415,6.948630823,0,0,0,0,0,0,0,0,2.175363181,0,0,0.001991214737,0,0,0,0,0,0,0,4.06E-05,0,1.785452645,0,0,0,0,6.911103992,0,2.47684617,6.10E-05,2.703434658,2.69E-05,4.206189746,0,0,0,0,0,0,0,0,0,0,0.0195475591,0,0,1.05E-06,8.34E-05,0.7967928136,0,5.694023712,0,0,3.491998475,13.24373739,0,6.84E-06,7.247315471,6.52E-05,0,0,9.135844375,23.45481079,4.66E-05,0,0,0,0,0,0,0,1.679143867,0.001711125065,0,0,0,0,0,0,0,0.08639865568,0.0001713028142,0,6.845210304
6/5/2005,3.899412528,11.10749688,5.93E-05,0,0,0.5084732629,0,0,0,0,2.960763849,0,0,0,0,0,0.0001999554915,0,0,7.091492029,0,7.01E-05,8.107353515,6.909710539,0,0,0,0,0,0,0,0,3.59256914,0,0,0.001678580032,0,0,0,0,0,0,0,3.66E-05,0,1.953069358,0,0,0,0,9.476316905,0,1.697214387,5.66E-05,2.73278385,2.41E-05,4.158117998,0,0,0,0,0,0,0,0,0,0,0.2316336584,0,0,9.89E-07,6.66E-05,0.3898834521,0,4.367808827,0,0,4.057566073,13.37413069,0,6.35E-06,13.47048423,5.47E-05,0.004678008096,0,7.764408189,25.77100434,4.33E-05,0,0,0,0,0,0,0,1.167514898,0.002024364891,0,0,0,0,0,0,0,0.6262282653,0.0001501217501,0,6.84873432
6/12/2005,3.55589417,12.15153966,5.45E-05,0.04383559273,0,0.2951897449,0,0,0,0,2.785242039,0,0,0,0,0,0.0001521234014,0,0,8.36438295,0,5.29E-05,8.124776222,6.874194687,0,0,0,0,0,0,0,0,4.759695423,0,0,0.001351103474,0,0,0,0,0,0,0,3.27E-05,0,2.11274494,0,0,0.1433052459,0,11.44051741,0,0.989576011,5.23E-05,2.752767926,2.14E-05,4.070090171,0,0,0,0,0,0,0,0,0,0,0.2782159125,0,0,9.29E-07,5.01E-05,0.03461009825,0,3.111205682,0,0,4.461619039,13.51136713,0,5.87E-06,18.54006472,4.44E-05,0.005128431799,0,6.326866094,26.52958798,4.00E-05,0,0,0,0,0,0,0,0.9530684069,0.002300479087,0,0,0,0,0,0,0,0.8292958273,0.0001291964438,0,6.85431649
6/19/2005,3.817722072,12.93686054,4.97E-05,0.1320220312,0,0,0,0,0,0,2.572799107,0.09277033064,0,0,0,0,0.0001049241317,0,0,9.127231895,0,3.60E-05,8.501643213,6.842083268,0,0,0,0,0,0,0,0,5.192162171,0,0,0.001008785065,0,0,0,0,0,0,0,2.88E-05,0,2.264479391,0,0,0.4734644772,0,12.05978482,0,0.4546369947,4.81E-05,2.763386887,1.87E-05,3.933465337,0,0,0,0,0,0,0.02584844884,0.002842490705,0,0,0.2914470922,0,0,8.70E-07,3.38E-05,0,0,2.238878723,0,0,4.580087405,13.65544673,0,5.39E-06,20.365261,3.42E-05,0.005535692833,0,5.377939958,24.57440654,3.68E-05,0,0,0,0,0,0,0,1.24280525,0.002539467652,0,0,0,0,0,0,0,0.3384775802,0.0001085268953,0,6.861956816
6/26/2005,4.687637381,13.45966369,4.51E-05,0.2381808401,0,0,0,0,0,0,2.3234176,0.3987918009,0,0,0,0,5.84E-05,0,0.4548716595,9.370409784,0,1.92E-05,9.240173432,6.813376281,0,0,0,0,0,0,0,0,4.884407492,0,0,0.0006516248045,0,0,0,0,0,0,0,2.50E-05,0,2.408272713,0,0,0.6043305569,0,11.3255806,0,0.09355321684,4.38E-05,2.764640732,1.60E-05,3.748144319,0,0.3595773182,0,0,0,0,0.06751442866,0.0038606613,0,0,0.2711619236,0,0,8.12E-07,1.77E-05,0,0,1.754439592,0,0,4.411547128,13.80636949,0,4.91E-06,18.92207542,2.41E-05,0.005954119738,0,4.923996747,19.89218993,3.35E-05,0.04814156569,0,0,0,0,0,0,2.039101333,0.002741330588,0,0,0,0,0,0,0,0,8.81E-05,0,6.871655297
7/3/2005,6.148235512,13.72402402,4.04E-05,0.3587384896,0,0,0,0,0,0,2.042498159,0.3780951073,0,0,0,0,1.24E-05,0,0.6091728266,9.10144799,0,2.74E-06,10.32732473,6.788073725,0,0,9.216730653,0,0,0,0,0,3.852359791,0,0,0.0002796226924,0,0,0,0,0,0,0,2.12E-05,0,2.544124904,0,0,0.7407142571,0,9.265556375,0,0,3.97E-05,2.756529462,1.34E-05,3.515211276,0,0.4390051569,0,0,0,0,0.1021593237,0.004162124942,0,0,0.2137586754,0,0,7.54E-07,1.77E-06,0,0,1.652714171,0,0,3.960702607,13.96268179,0,4.44E-06,14.28334402,1.42E-05,0.006383712515,0,4.957017195,12.55158564,3.04E-05,0.5776146735,0,0,0,0,0,0,3.325608296,0.002906067894,0,0,0,0,0,0,0,0,6.80E-05,0,6.884757777
7/10/2005,7.624520536,13.86456382,3.59E-05,0.3756361444,0,0,0,0,0,0,1.908461953,0.1951973966,0,0,0,0,0,0,0.4762718244,8.569160801,0,0,11.33222308,6.766175603,0,0,21.23212997,0,0,0,0,0,2.622246339,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,2.672035965,0,0,0.6377576779,0,6.793240275,0,0,3.55E-05,2.739053077,1.08E-05,3.270483629,0,0.3557422406,0,0,0,0,0.129783134,0.004471675565,0,0,0.0002468213763,0,0,6.97E-07,0,0,0,1.762764894,0,0,3.382973289,14.07636031,0,3.98E-06,8.855353735,4.40E-06,0.006824471163,0,5.212068486,4.82050286,2.72E-05,0.7036240242,0,0,0,0,0,0,4.562224699,0.00303367957,0,0,0,0,0,0,0,0,4.81E-05,0,6.945726941
7/17/2005,8.423532113,14.04352407,3.13E-05,0.146594378,0,0,0,0,0,0,2.136334494,0.04836765157,0,0,0,0,0,0,0.3447007923,8.073408486,0,0,11.73559764,6.747681912,0,0,24.86300972,0,0,0,0,0,1.828253592,0,0,0,0,0,0,0,0,0,0,1.38E-05,0,2.792005896,0,0,0.0003686193658,0,5.009577061,0,0,3.14E-05,2.712211576,8.22E-06,3.057126995,0,0.2700014301,0,0,0,0,0.1503858595,0.004789313166,0,0,0,0,0,6.40E-07,0,0,0,1.878585163,0,0,2.865664,14.08952944,0,3.52E-06,5.538057979,0,0.007276395681,0.01096659494,5.369864999,0,2.41E-05,0.3565227069,0,0,0,0,0,0,5.098043541,0.003124165615,0,0,0.007684898558,0,0,0,0,0,2.84E-05,0,7.108147306
