year/week,AmazonasGT-VE,Anzoategui-VE-GT,Apure-VE-GT,Aragua-VE-GT,Barinas-VE-GT,Bolivar-VE-GT,DistCapital-VE-GT,Carabobo-VE-GT,Cojedes-VE-GT,DeltaAmacuroVE-GT,Falcon-VE-GT,Guarico-VE-GT,Lara-VE-GT,Merida-VE-GT,Miranda-VE-GT,Monagas-VE-GT,NvaEsparta-VE-GT,Portuguesa-VE-GT,Sucre-VE-GT,Tachira-VE-GT,Trujillo-VE-GT,Vargas-VE-GT,Yaracuy-VE-GT,Zulia-VE-GT,Antioquia-CO-GT,Arauca-CO-GT,Atlantico-CO-GT,Bogota-CO-GT,Bolivar-CO-GT,Boyaca-CO-GT,Caldas-CO-GT,Caqueta-CO-GT,Casanare-CO-GT,Cauca-CO-GT,Cesar-CO-GT,Cordoba-CO-GT,Cundinamarca-CO-GT,Huila-CO-GT,LaGuajira-CO-GT,Magdalena-CO-GT,Meta-CO-GT,Narino-CO-GT,NorthSantander-CO-GT,Putumayo-CO-GT,Quindio-CO-GT,Risaralda-CO-GT,SanAndres-CO-GT,Santander-CO-GT,Sucre-CO-GT,Tolima-CO-GT,Valle-CO-GT
1/2/2005,0,6.820022648,0.0001032588682,8.444321886,0.001577514907,7.167285944,29.68191104,15.894579,0.000023,0,4.00E-03,0.4134713281,25.99995515,10.82704815,11.46507594,0.001846811913,0.01127854188,0.7486611384,0.1032103361,0.2352532505,0.002112317737,0.0001508,7.0760195,2.22E+01,44.78029449,0.0000924,3.439185299,0.0006172829102,2.61913556,0.00007863,0.004377682345,0,0,8.481605031,0.0000255,0,3.62E+01,0,0.0001148311455,0.00000948,0.0139578462,0.0000227,0.001412365017,0.00000244,0.0005386152334,0,0,2.74173454,0.0007274852011,0.0005177940015,29.7784269
1/9/2005,0,6.940077234,0.0001004799564,8.513002963,0.001546496125,7.014790927,29.98139267,7.761099528,0.0000223,0,3.91E-03,0.4899087893,25.86471686,10.07096066,11.36500031,0.001764038325,0.00876046906,0.6076150014,0.08710672436,0.1881286112,0,0.0001468,3.653028639,1.37E+01,44.86945054,0.0000889,3.412989139,0.0005965089159,1.146031946,0.00003312,0.002451176638,0,0,8.775277728,0.00000665,0,3.77E+01,0.05516898687,0.0000668,0.000002644,0.01163376774,0.00000669,0.00135061088,0.00000237,0.0004893398633,0.1664455741,0,2.790827752,0.0006655332242,0.0004873464552,24.61535652
1/16/2005,0,7.375077676,0.0000977,8.647804655,0.001509573251,7.056187689,30.96318416,1.595586778,0.0000215,0,3.80E-03,0.2258970536,25.79496704,9.757779208,11.37624799,0.001679208696,0.006074712686,0.5895223268,0.07183166775,0.1583535992,0.003758557091,0.0001426,1.023173833,7.53E+00,44.2212842,0.0000855,3.38143555,0.0005759110177,0.18555126,0,0.0002783700504,0,0,9.173462396,0,0,3.77E+01,0.1567888849,0.0000196,0,0.008862693311,0,0.001289489563,0.0000023,0.0004435842379,0.2712292237,0,2.86289256,0.000622337005,0.0004616268556,20.68541534
1/23/2005,0,8.034247327,0.000095,8.805096524,0.3336739125,7.289528177,33.77980455,0,0.0000208,0,3.67E-03,0.007625151997,25.76228223,9.924617281,11.38875673,0.001592323024,0.003221272755,0.4551101639,0.05738516622,0.1364254485,0.007577119499,0.0001385,0.0002682185292,7.29E+00,42.66143204,0.0000822,3.351544782,0.0005554892154,0.2623843789,0,0.0002542884283,0,0,9.652066069,0,0,3.58E+01,0.1994520803,0,0,0.005644622927,0,0.001229001066,0.00000223,0.0004226483572,0.3428305127,0,3.141212405,0.0005962965436,0.0004398852026,18.18862886
1/30/2005,0,8.91758619,0.0000923,8.898718247,0.6017782364,9.845384825,39.86352974,0,0.0000201,0,3.54E-03,0.007586158332,28.22664734,10.57147488,11.40252652,0.00150338131,0.0002001492679,0.1240290556,0.04376721979,0.1064842784,0.3996862524,0.0001344,0.0002558352764,8.18E+00,40.0908318,0.0000788,3.323316837,0.0005353435092,0.3468848461,0,0.0002282837884,0,0,10.56675733,0,0,3.19E+01,0.246358218,0,0,0.005298482286,0,0.001169145389,0.00000216,0.0004019322211,0.486220479,0,3.515556293,0.0005705118399,0.0004183714964,17.12499704
2/6/2005,0,9.901166357,0.0000896,8.937626827,0.5044471447,27.16792097,47.43094219,0.3781823452,0.0000194,0,3.39E-03,0.007526081757,44.66786432,11.5117838,11.60629365,0.001412383554,0,0,0.03097782845,0.06853008904,0.7659058634,0.0001304,0.0002435794457,8.88E+00,36.70030103,0.0000755,3.276089948,0.0005152738991,0.4037665463,0,0.000200356131,0,0,11.10573238,0,0,2.64E+01,0.2669833298,0,0,0.005225444765,0,0.001109922533,0.00000209,0.0003814358298,0.615574289,0,22.56226674,0.000544982894,0.0003970857368,17.38962995
2/13/2005,0,10.22019201,0.0000869,8.97709859,0.3273548271,33.61650247,53.97616637,0.7621758988,0.0000187,0,3.23E-03,0.007444922273,50.31976942,11.59417625,11.79567009,0.001319329754,0,0,0.01901699219,0.02640584554,0.9614979294,0.0001263,0.0002314510368,9.23E+00,33.66743159,0.0000722,3.109049341,0.0004953803848,0.2152684064,0,0.0001705054559,0,0,10.86396232,0,0,2.16E+01,0.07295496381,0,0,0.005137698006,0,0.001051332498,0.00000202,0.0003611591831,0.3463181916,0,31.08593735,0.0005197097059,0.0003760279238,18.33522062
2/20/2005,0,9.988047521,0.0000842,9.03819908,0.1793703676,34.59423476,58.54422495,1.311629049,0.0000179,0,3.06E-03,0.4913807367,50.3853938,10.37987141,11.87779372,0.001224219914,0.07690816081,0,0.007884711024,0.004819579444,0.9752478534,0.0001224,0.00021945005,9.14E+00,31.44099811,0.000069,4.380043203,0.0004757088904,0,0,0.0001387317631,0,0,9.696332521,0,0,1.81E+01,0,0,0,0.005035242008,0,0.0009933752822,0.00000195,0.0003411022812,0.4096993146,0,31.40539018,0.0004946922755,0.0003551980576,19.7150834
2/27/2005,0,10.12522856,0.0000816,9.120969765,0.06070807521,30.09700699,61.13323806,2.85164153,0.0000173,0,2.87E-03,5.216252983,44.87829947,7.868005566,11.85255508,0.001127054031,0.4710704566,0,0,0.005748347903,0.8071335593,0.0001185,0.0002075598236,8.86E+00,30.02188403,0.0000658,9.019790112,0.0004561420134,0.01911571877,0,0.0001050350527,0,0,7.60255733,0,0,1.59E+01,0,0,0,0.004918076772,0,0.0009360508871,0.00000188,0.0003212651239,0.5506703721,0,26.14699959,0.0004699306028,0.000334596138,21.52873271
3/6/2005,0,10.0215295,0.000079,9.267075389,0.001085798516,20.94862195,61.84210247,5.102047055,0.0000166,0,2.67E-03,11.59205456,34.7248188,4.306557159,11.71995418,0.001027832106,0.7526166493,0.002924189131,0,0.006743466827,0.457155047,0.0001146,0.000195822121,7.67E+00,29.33163301,0.0000626,15.14690113,0.0004368979273,0.1442630044,0,0.0000694,0,0,4.757462875,0,0,1.51E+01,0,0,0,0.004786202296,0,0.0008793593124,0.00000181,0.0003016477113,0.7046309616,0,15.68881379,0.0004454246879,0.0003142221651,23.59977875
3/13/2005,0,9.676950334,0.0000764,9.477034064,0.001001642896,12.23301074,61.28113945,7.822814823,0.0000159,0,2.45E-03,16.9882868,25.75311499,1.225874754,11.51162747,0.0009265541381,0.6106324941,0.09758819407,0,0.007804936216,0.006497426199,0.0001107,0.09047381192,6.66E+00,29.10662378,0.0000594,20.46597504,0.0004177502647,0.2229468551,0,0.0000319,0,0,2.239953007,0,0,1.55E+01,0,0,0,0.004639618582,0,0.000823300558,0.00000175,0.0002822500435,0.8715810831,0,6.369309174,0.0004211745308,0.0002940761388,24.83966788
3/20/2005,0,9.091534321,0.0000738,9.719733956,0.0009115831816,6.7155714,59.68652355,11.49870346,0.0000152,0,2.23E-03,20.3859722,21.16316093,0.005714347059,11.53422466,0.0008232230331,0,0.8772006721,0,0.008932756069,0.006066268487,0.0001068,0.2550751345,5.97E+00,29.00239719,0.0000563,24.09847206,0.0003986990255,0.2498433228,0,0,0,0,0.4611928831,0,0,1.73E+01,0,0,0,0.004478325629,0,0.000767874624,0.00000168,0.0002630721203,1.051520737,0,3.724914959,0.0003971801314,0.0002741580593,24.83355745
3/27/2005,0,12.82754593,0.0000713,9.994392042,0.0008156193742,5.509780173,57.06397299,15.65455664,0.0000145,0,1.99E-03,21.78310492,21.608876,0.0001478668419,11.55808291,0.0007177807621,0,1.865570058,0,0.01012692639,0.005565881821,0.0001031,0.3851811105,5.59E+00,29.00781784,0.0000532,28.51453088,0.0003800442097,2.551610406,0,0,0,0,0,0,0,2.04E+01,0,0,0,0.004302323438,0,0.0007130815103,0.00000162,0.0002441139418,1.244449922,0,8.053945838,0.0003734414898,0.0002544679264,23.58063082
4/3/2005,0,20.47766872,0.0000687,10.29035777,0.0007137514736,4.041054983,53.41507977,20.21746643,0.0000139,0,1.73E-03,21.20697827,22.72624606,0,11.58359907,0.0006473211038,0,3.057598275,0,0.01127816432,0.004996266203,0.0000992,0.4801599846,5.52E+00,29.12018165,0.0000502,32.65582478,0.0003613856095,6.830896132,0,0,0,0,0,0,0,2.49E+01,4.35739472,0,0,0.004111612008,0,0.0006589212169,0.00000155,0.000225375508,11.0955684,0,16.24415856,0.0003499586059,0.0002350057402,21.10994833
4/10/2005,0,27.73164414,0.0000662,10.2557685,0.0006059794798,2.538072492,49.27639142,23.6079441,0.0000132,0,1.47E-03,19.55928346,23.89383066,0,11.62388412,0.0005972440582,0,4.284859934,0,0.008776088452,0.004357421631,0.0000954,0.5191505444,5.62E+00,29.25015372,0.0000472,35.91321589,0.0003429,10.80658668,0,0,0,0,0,0,0,2.89E+01,10.81253167,0,0,0.003906191339,0,0.0006053937438,0.00000149,0.000206856819,23.79014095,0,24.28421083,0.0003267314798,0.0002157715006,18.38157684
4/17/2005,0,30.96364612,0.0000637,9.466574518,0.0004923033926,1.276423967,45.294532,23.92245787,0.0000126,0,1.19E-03,18.14477003,24.36269654,0,11.69473886,0.0005477496253,0,5.344376008,0,0,0.003649348107,0.00009177,0.4770114136,5.81E+00,29.29007148,0.0000442,37.77857489,0.00032479,12.54720646,0,0,0,0,0,0,0,3.01E+01,12.51437381,0,0,0.003686061432,0,0.0005524990911,0.00000142,0.0001885578746,27.35842264,0,29.0324583,0.0003037601115,0.0001967652077,16.55254762
4/24/2005,0,29.95781152,0.0000613,8.523238966,0.008468171427,0.2725167026,41.50799819,23.61884394,0.0000119,0,8.97E-04,17.16108666,24.08825608,0.01705523457,13.14101664,0.0004988378052,0,6.224062165,0,0,2.303693839,0.00008809,0.3522459093,7.44E+00,30.5053919,0.0000412,38.22165037,0.00030677,12.05497102,0,0,0,0,0,0,0,2.85E+01,11.80281404,0,0,0.003451222285,0,0.0005002372587,0.00000136,0.0001704786749,25.99122785,0,30.71724438,0.0002810445009,0.0001779868615,15.69174438
5/1/2005,0,24.71741782,0.0000588,7.178371308,0.02816893502,0.1100240755,37.91755388,23.73431435,0.0000113,0,5.91E-04,16.50149776,23.3158659,0.3496897593,16.38867429,0.0004505085978,3.949060334,6.923918405,0,4.284642393,8.359686414,0.00008442,0.1448538314,1.23E+01,32.88076649,0.0000383,37.24380273,0.00028886,9.13711548,0,0,0,0,0,0,0,2.39E+01,8.679814166,0,0,0.0032016739,0,0.0004486082467,0.00000129,0.0001526192199,19.69229587,0,27.71352016,0.000258584648,0.000159436462,15.79863457
5/8/2005,0,16.90740917,0.0000564,5.584546909,0.04057706832,0.5774187331,34.91125137,23.35749676,0.0000106,0,2.73E-04,16.1660033,21.91291597,0.5666654246,20.04240766,0.0004027620031,19.62324868,7.443944726,0,9.772038923,14.9836768,0.00008086,0.0000959,2.48E+01,35.52213155,0.0000354,35.53612507,0.00027115,4.659724705,0,0,0,0,0,0,0,1.81E+01,4.098112473,0,0,0.002937367746,0,0.000397612055,0.00000123,0.0001349795095,10.36119987,0,21.61695174,0.0002363805529,0.0001411140091,16.60267945
5/15/2005,0,10.89662529,0.000054,4.274055287,0.04571401322,0.8366733127,33.50734606,23.35445431,0.00001,0,0.00E+00,16.1546033,20.17130284,0.6679822303,22.20774026,0.0003555980212,24.67387853,7.78414113,0,13.19498054,19.04851269,0.0000772,0.0000854,3.14E+01,37.13403017,0.0000325,34.91206757,0.00025374,0.7597419433,0,0.133111511,0,0,0,0,0,1.49E+01,0.5565416753,0,0,0.002658458594,0,0.0003472486836,0.00000117,0.0001175595439,2.982449753,0,16.66651116,0.0002144322156,0.000123019503,17.39398113
5/22/2005,0,7.392995223,0.0000516,3.980794931,0.04368008249,0.8877878141,33.87083657,23.87909769,0.00000939,0,0.00E+00,16.46729776,18.13251907,0.6536401766,22.57769015,0.0003090166519,24.98659318,7.944507617,0,15.84327294,20.22012458,0.00007365,0.000075,3.58E+01,37.50654584,0.0000297,35.66552381,0.00023634,0,0,0.2969368842,0,0,0,0,0,1.50E+01,0.001360759609,0,0,0.002364807592,0,0.0002975181326,0.00000111,0.000100359323,1.140422705,0,13.54591252,0.000192739636,0.0001051529434,18.05750737
5/29/2005,0,6.39651895,0.0000492,3.946945018,0.03435942556,0.7307622375,36.00172288,24.93142691,0.00000877,0,0.00E+00,17.10408668,15.79656466,0.5236392633,21.15225734,0.0002630178954,20.56139264,7.925044186,0,17.71691612,19.16536358,0.00007019,0.0000649,3.82E+01,36.64110191,0.0000269,37.79644237,0.00021914,0,0,0.4098498517,0,0,0,0,0,1.85E+01,0.001711125065,0,0,0.02160397384,0,0.0002484204018,0.00000105,0.0000834,0.7967928136,0,11.92791523,0.0001713028142,0.0000875,18.59325819
6/5/2005,0,7.724034251,0.0000469,3.527404836,0.01775204243,0.3852597169,39.69580451,26.39920327,0.00000816,0,0.00E+00,26.55494156,13.22993854,0.2779794906,18.10812195,0.0002176017517,11.86992413,7.744603501,0.0001216974034,18.85107611,15.68241661,0.00006665,0.0000547,3.87E+01,34.6804458,0.0000241,41.03661922,0.00020215,0,0,0.5084732629,0,0,0,0,0,2.48E+01,0.002024364891,0,0,0.2333669384,0,0.0001999554915,0.000000989,0.0000666,0.3898834521,0,12.09020713,0.0001501217501,0.0000701,19.01365391
6/12/2005,0,9.576155396,0.0000446,3.05746777,0,0.1659796377,42.94701579,27.28165439,0.00000756,0,0.00E+00,32.47748653,11.08592607,0,15.18098945,0.0001727682206,3.545650169,7.590944663,0.000206801765,19.59122388,12.07653216,0.00006311,0.0000447,3.85E+01,33.02109001,0.0000214,42.75121781,0.00018537,0.04383559273,0,0.2951897449,0,0,0,0,0,3.01E+01,0.002300479087,0,0,0.279611416,0,0.0001521234014,0.000000929,0.0000501,0.03461009825,0,12.45331814,0.0001291964438,0.0000529,19.44071175
6/19/2005,0,10.93156981,0.0000423,2.72744285,0,0.4306974467,44.61673474,27.07963712,0.00000697,0,0.00E+00,36.05584137,9.760044225,0.0002247547735,13.75039872,0.0001285173023,0,7.569673688,0.0002073990398,20.13344517,9.656145221,0.00005967,0.2171761044,3.82E+01,32.45657892,0.0000187,41.44473242,0.00016879,0.1320220312,0,0,0,0,0.02584844884,0,0,3.21E+01,0.098152289,0,0,0.2924900773,0,0.0001049241317,0.00000087,0.0000338,0,0,12.18358837,0.0001085268953,0.000036,19.94368743
6/26/2005,0,11.77855509,0.00004,2.554742343,0,0.5606241747,44.69189253,27.99483371,0.00000638,0,0.00E+00,37.88313264,10.67984321,0.009196909036,14.13635728,0.0000848,0,7.678450912,0.0002077023298,21.20380466,8.436273716,0.00005634,3.526685489,3.80E+01,32.99602063,0.000016,37.09999794,0.00015231,0.645899724,0,0,0,0,0.06751442866,0,0,3.07E+01,0.4053937928,0,0,0.2718376484,0,0.0000584,0.000000812,0.0000177,0.4548716595,0,11.73513405,0.0000881,0.0000192,20.52337586
7/3/2005,0,12.12369811,0.0000377,2.676149273,0,0.5139974828,43.19979226,28.71649559,0.00000579,0,0.00E+00,37.98538808,13.10235889,0.02001151809,14.55382623,0.0000418,0,7.916948085,0.000207711635,23.17170879,13.62041826,0.00005291,8.24086056,3.78E+01,34.61253768,0.0000134,29.79082094,0.00013614,10.59208897,0,0,0,0,0.1021593237,0,0,2.60E+01,0.3851633001,0,0,0.2140524981,0,0.0000124,0.000000754,0.00000177,0.6091728266,0,11.50126013,0.000068,0.00000274,21.17278511
7/10/2005,0,12.18460872,0.0000355,2.809126032,0,0.3764737123,41.04563816,28.98144145,0.00000521,0,0.00E+00,37.22248858,15.94181848,0.04736600429,15.00280556,0,0,8.274320836,0.0002074269553,24.56536869,23.66597846,0.00004959,12.64379522,3.80E+01,36.41817801,0.0000108,21.95555031,0.00012008,22.66713238,0,0,0,0,0.129783134,0,0,2.06E+01,0.2027027517,0,0,0.0002512213763,0,0,0.000000697,0,0.4762718244,0,10.97650784,0.0000481,0,21.66092331
7/17/2005,0,12.22354096,0.0000333,2.898255373,0,0.2512821981,39.31757212,28.47249651,0.00000464,0,0.00E+00,36.63072554,18.00218932,0.1089730684,15.48333827,0,0.05371797203,8.737499999,0.0002068482907,25.80512091,27.97021313,0.00004627,14.6675433,3.89E+01,37.34282004,0.00000822,17.10065107,0.00010412,25.63612824,0,0,0,0,0.1503858595,0,0,1.74E+01,0.05628113035,0,0,0.007684898558,0,0,0.00000064,0,0.3447007923,0,9.959638664,0.0000284,0,21.72037554
7/24/2005,0,12.2561081,0.0000311,2.940238,0.2197741348,0.1445686166,38.07679414,27.1707778,0.00000408,0,0.00E+00,36.27203507,19.21226575,1.347619834,15.99542751,0,0.757348299,9.305707502,0.0002059756413,26.8810314,29.87330476,0.00004305,14.18898948,4.05E+01,37.3227542,0.00000567,17.14827501,0.00008856,24.12561799,0,0,0,0,0.1639675002,0,0,1.65E+01,0.008292563778,0,0,0.008931243483,0,0,0.000000584,0,0.2316374576,0,10.70290309,0.00000902,0,21.31577542
7/31/2005,0,10.9049986,0,2.799013646,0.07439073532,0.1489281013,33.841354,30.01013854,0,0,0.09598413005,34.30578268,18.67238577,3.993472804,18.86259389,0,0.6173325362,9.101747655,0.406259153,31.44818565,30.86136489,0,13.84607719,4.27E+01,40.71048839,0,17.32714119,0,20.75383265,0,0,0,0,0.4312637964,0,0,1.75E+01,0.01777800339,0,0,0,0,0,0,0,0.06799208587,0,14.70502997,0,0,18.91767042
8/7/2005,0,13.67945862,0.004033624752,3.41817237,1.385263073,0.6748193393,40.53687739,17.77209865,0.0009622731691,0,0.0356469231,38.25470063,20.19123595,10.32330597,15.92060853,0.06290922393,0.2835239815,11.47542369,0.001979720455,24.88624169,25.51651103,0.005948427636,3.745476251,4.56E+01,30.28937465,0.004084688642,17.75307871,0.0262639176,7.810366794,0.01695624501,21.03424837,0,0,0,0.006704666011,0,2.20E+01,0.03648090058,0.01927151101,0.00244800439,0.1528081054,0.005779712377,0.06636688152,0.000099,0.03346397322,0.3651391349,0,25.99756726,0.04326946939,0.02676021848,20.75516466
8/14/2005,0,12.31561891,0.0000246,2.857829658,0.6896467573,0,36.86626012,20.19944609,0.00000242,0,1.45E-03,36.5940581,18.88341906,11.41071417,18.12553104,0,0,10.44078434,0.0002015937839,29.12571248,24.86166741,0.00003343,2.249724465,4.60E+01,32.85761612,0,17.78326885,0.00004303,2.309188645,0,23.69665429,0,0,0.1625859137,0,0,2.40E+01,0.009268286865,0,0,0.01095935542,0,0,0.000000419,0,0.003493637907,0,30.03392569,0,0,17.78663947
8/21/2005,0,12.32272564,0.0000225,2.95094493,0,0.007521602804,36.86847127,18.53986211,0.00000188,0,2.52E-03,37.16710514,18.65121585,11.52128268,18.76181466,0,0,9.372449692,0.009467782325,29.54625605,23.47895151,0.00003023,0,4.41E+01,31.22438735,0,18.54376267,0.00003151,0,0,24.60876607,0,0,0.1480832153,0,0,2.53E+01,0.04184524289,0,0,0.01166896133,0,0,0.000000365,0,0,0,33.55106249,0,0,16.28922353
8/28/2005,0,12.32346727,0.0000204,3.053038787,0,0.01818075933,37.00488891,18.28093081,0.00000135,0,3.64E-03,37.97300523,18.54816723,9.692801501,19.33556695,0,0,7.380815636,0.020704146,29.80295789,22.85447489,0.00002716,0,3.96E+01,29.72928498,0,19.47598378,0.000020126,2.432882168,0,21.05789764,0,0,0.1267302786,0,0,2.52E+01,0.1824808092,0,0,0.01239535155,0,0,0.000000312,0,0,0,34.64711127,0,0,14.70266013
9/4/2005,0,12.31790357,0.0000183,3.162619683,0,0.02099865343,37.29268212,18.10789481,0.000000821,0,4.82E-03,38.95058934,18.56967981,5.811857876,19.85293318,0,0,4.522830269,0.03268662769,29.91178651,22.9669126,0.000023998,0,3.28E+01,28.40240295,0,19.95399717,0.000008901,14.05581921,0,13.26846684,0,0,0.09883427975,0,0,2.39E+01,0.3605147224,0,0,14.22091039,0,0,0.000000259,0,0.003295773667,0,44.92334065,0,0,13.07278133
9/11/2005,0,12.30703855,0.0000163,3.254634358,0,0.02021133329,38.02023753,17.62755253,0.0000003,0,5.97E-03,39.07240943,18.51691883,1.774291514,20.48396095,0,0.1379965326,1.755043716,0.04403548008,30.140963,23.45807217,0.000020945,0,2.65E+01,27.74922522,0,20.23686273,0.0000008145,26.13316233,0,5.00999208,0,0,0.0692021587,0,0,2.24E+01,0.4005119017,0,0,21.92460986,0,0,0.000000207,0,0.003986209178,0,54.2276966,0,0,12.17431863
9/18/2005,0,12.2917053,0.0000142,3.308294434,0,0.0193337338,39.42684902,16.90865381,0,0,0.007015766383,37.48592256,18.19814069,0.0003384127685,21.304816,0,0.4044203802,0,0.05360583377,30.71304846,24.0307371,0.000017906,0,2.42E+01,28.18918595,0,20.54123356,0,30.67353978,0,0.00039829186,0,0,0.0419986115,0,0,2.15E+01,0.156902312,0,0,24.42650564,0,0,0.000000156,0,0.008430441711,0,53.8522187,0,0,12.6639703
9/25/2005,0,12.27192904,0.0000122,4.358115208,3.516173358,0.01959479415,41.51975977,15.95327964,0,0,0.007964799571,34.16532307,17.60805132,3.004696627,22.19330924,0,1.683051473,0,0.06136303465,31.63477962,24.67591096,0.00001517,0,2.54E+01,29.73498103,0,20.87609431,0,30.90775387,0,0.0004022593679,0,0,0.01734969954,0,0,2.11E+01,0.007383125592,0,0,22.53058982,0.0003528506621,0,0.000000105,0,0.01499719523,0,47.826471,0,0,15.27503939
10/2/2005,0,12.24770977,0.0000102,6.297113121,11.94926351,0.01895183677,44.60894868,14.76718744,0,0,0.0088143358,29.12588227,16.74966342,9.117037189,23.14503112,0,4.488780713,0,0.06730708271,32.89695373,25.38866317,0.00001254,0,2.68E+01,32.43600468,0,21.33683126,0,26.14607468,0,0.0003990324894,0,0,0.001660238008,0,0.0000127,2.12E+01,0.00518699415,0,0,16.26356717,0.0007471983707,0,0.0000000542,0,0.02100474246,0,36.18799144,0,0,18.60643653
10/9/2005,0,12.21904749,0.00000825,8.480643284,20.73850662,0.0181272975,48.09551536,13.85199231,0,0,0.009564375071,23.69811269,15.88546012,15.44919641,23.77579854,0,6.18600298,0.0143193241,0.07143797797,33.69778171,25.73941922,0.00000997,0.03972114927,2.79E+01,35.63980874,0,21.82539387,0,18.78570282,0,0.0003886112245,0,0,0.001883202133,0,0.0000771,2.17E+01,0.002321971677,0,0,7.952092187,0.0007694323292,0.0006942985271,0.00000000439,0,0.02645308338,0,22.2072739,0,0,21.71127959
10/16/2005,0,12.18594219,0.0000063,10.25957506,25.2010993,0.01731765017,51.25957148,14.11201681,0,0,0.01021491738,20.22615982,15.47789373,18.85342846,23.40874378,0,6.904437584,0.03564780148,0.07375572041,32.62464232,24.97133905,0.00000744,0.2712554373,2.85E+01,38.25316983,0,22.2929262,0,13.55922813,0,0.0003709955731,0,0,0.002081454922,0,0.0000774,2.21E+01,0.001715744197,0,0,1.695349511,0.0007860999819,0.0007251739559,0,0,0.03134221801,0,11.73623813,0,0,22.92131705
10/23/2005,0,12.14839389,0.00000437,11.56783246,24.86037184,0.01652289477,54.04574277,15.62372872,0,0,0.01076596274,21.01743007,15.57403797,18.94702305,22.17473027,0,6.535172041,0.06075634135,0.07426031004,29.53374267,23.00738272,0.00000492,0.444629328,2.88E+01,40.16518071,0,22.73942822,0,13.54903036,0,0.1221063148,0,0,0.002254996375,0,0.0000777,2.25E+01,0.1916388133,0,0,0.01529566013,0.0007972013287,0.0007278613227,0,0,0.03567214635,0,11.78589879,0,0,22.06673505
10/30/2005,0,12.10640257,0.00000246,12.40541547,19.71632424,0.0157430313,56.45402922,18.38343847,0,0,0.01121751113,22.56624075,16.23447841,15.13743897,19.95470294,0,5.089795654,0.196229969,0.07295174685,24.42508277,19.84755026,0.000002441,0.5598428215,2.75E+01,41.37584133,0,23.16489994,0,13.96961319,0,0.4937613853,0,0,0.002403826491,0,0.0000779,2.27E+01,2.887951354,0,0,0.01256131757,0.0008027363699,0.0007299158197,0,0,0.03944286838,0,11.93726275,0,0,19.20124392
11/6/2005,0,12.05996824,0.000000569,12.81748153,10.59208231,0.01497805978,58.34325384,22.07806014,0,0,0.01156956257,24.39133962,17.39821127,8.088764768,16.8799235,0,3.008638634,0.2388782116,0.06983003086,17.72918518,15.75602251,0.000000018,0.6168959176,2.50E+01,41.79888691,0,23.56934136,0,14.72515387,0,0.4583458238,0,0,0.002527945272,0,0.000078,2.30E+01,6.493599156,0,0,0.009304366705,0.0008027051052,0.000731337447,0,0,0.04265438411,0,11.90432362,0,0,14.68202079
11/13/2005,0,12.0090909,0,13.08271042,2.567399338,0.01422798018,58.79220298,24.77544782,0,0,0.02650923783,24.57421277,18.33155652,2.264682499,13.84232756,0,1.214226603,0.2535539011,0.06489516205,12.10293219,12.36313797,0,0.6157886165,2.33E+01,40.90195169,0,23.97445245,0,15.46457776,0,0.3253869492,0,0,0.002627352716,0,0.0000781,2.29E+01,9.634946803,0,0,0.007221649521,0.0007971075347,0.0007321262046,0,0,0.04530669355,0,11.78606049,0,0,10.64947908
11/20/2005,0,11.95377055,0,13.30730571,0,0.01349279252,57.12693173,25.73926981,0,0,0.1290619815,22.38372361,18.9222922,0.0003073489228,11.30891726,0,0.01718704708,0.2746216745,0.05814714042,9.778026022,10.98795663,0,0.556520918,2.23E+01,38.67292408,0,24.55400016,0,16.60751701,0,0.2128441599,0,0,0.002702048824,0,0.0000781,2.23E+01,11.78850819,0,0,0.006821493022,0.0007859436585,0.0007322820924,0,0,0.04739979669,0,11.89234141,0,0,7.961504268
11/27/2005,0,11.89400718,0,13.49147647,0,0.01277249679,53.87510665,24.99923065,0,0,0.2904847481,18.17227689,19.17000386,0.0003018930753,10.35391865,0,0.0170925571,0.3021491786,0.04958596598,10.09090804,11.40843627,0,0.4390928223,2.19E+01,35.72981005,0,25.1769703,0,17.23037962,0,0.1209496594,0,0,0.002752033596,0.000864157151,0.001307772877,2.12E+01,12.95325303,0,0.0000793,0.02100007753,0.0009669906361,0.001402060833,0,0.001019227529,0.04893369353,0,12.70562066,0.00000749,0.000446748568,6.616325793
12/4/2005,0,11.82980081,0,13.63695752,0,0.01744233199,48.77958553,22.60915066,0,0,0.4961051361,11.6528472,19.09903251,0.01799086144,10.33495498,0,0.01690153268,0.327109932,0.03921163874,10.54901381,11.88002926,0,0.2557717338,2.21E+01,31.75809012,0,25.81860124,0,17.07193011,0.002475748662,0.04963037167,0,0.003432921314,0.002777307031,0.002233166851,0.003267503574,1.97E+01,13.17030405,0,0.0002394942082,0.1749935634,0.0009843216319,0.003754041053,0,0.002649995533,0.04990838407,0,25.15699658,0.0000265,0.001060121008,6.570095315
